id_solicitud,fecha_solicitud,tipo_producto,id_cliente,monto_o_limite,moneda,pais,flag_prioritario,flag_digital
SYNTH-0496,30/12/2025,TARJETA,CLI-595,23880,EUR,Uruguay,S,N
SYNTH-0452,22/11/2025,TARJETA,CLI-551,303868,USD,Paraguay,N,S
SYNTH-0768,10-09-2025,tarjeta,CLI-867,896587739,Eur,brasil,N,S
SYNTH-0531,28/06/2025,SEGURO,CLI-630,27794,EUR,Colombia,S,S
SYNTH-0194,28/06/2025,PRESTAMO,CLI-293,26390,USD,Brasil,S,S
SYNTH-0816,2025-06-10,PRESTAMO  ,CLI-915,1000000000, ARS,  Argentina,N,N
SYNTH-0283,18/07/2025,PRESTAMO,CLI-382,28554,EUR,Brasil,S,N
SYNTH-0494,30/12/2025,SERVICIO,CLI-593,21385,EUR,Mexico,N,S
SYNTH-0318,22/11/2025,TARJETA,CLI-417,4766,USD,Uruguay,N,S
SYNTH-0672,30/12/2025,CUENTA,CLI-771,13998,ARS,Paraguay,N,S
SYNTH-0391,05/04/2025,SEGURO,CLI-490,285581596,USD,Colombia,N,S
SYNTH-0261,30/12/2025,CUENTA,CLI-360,157750517,ARS,Mexico,N,S
SYNTH-0148,30/12/2025,TARJETA,CLI-247,326385,ARS,Colombia,N,N
SYNTH-0551,18/07/2025,PRESTAMO,CLI-650,207171,USD,Argentina,N,N
SYNTH-0702,2025-09-05,PRESTAMO  ,CLI-801,237609678, ARS,  uruguay,S,S
SYNTH-0746,05-12-2025,seguro,CLI-845,4397,Eur,  Argentina,N,N
SYNTH-0361,05/04/2025,PRESTAMO,CLI-460,703809966,ARS,Mexico,N,N
SYNTH-0402,01/01/2025,TARJETA,CLI-501,615642968,ARS,Uruguay,N,S
SYNTH-0968,32/13/2025, Servicio,CLI-1067,731115862,ars,  Argentina,N,N
SYNTH-0681,30/12/2025,TARJETA,CLI-780,16421,ARS,Chile,S,N
SYNTH-0627,18/07/2025,CUENTA,CLI-726,43152,ARS,Mexico,N,S
SYNTH-0366,01/01/2025,CUENTA,CLI-465,471682,EUR,Paraguay,S,N
SYNTH-0841,2025-01-15, Servicio,CLI-940,229745414,Eur,  Argentina,N,N
SYNTH-0485,15/03/2025,SERVICIO,CLI-584,470099625,USD,Paraguay,N,S
SYNTH-0592,30/12/2025,CUENTA,CLI-691,47854,EUR,Paraguay,S,N
SYNTH-0655,15/03/2025,SERVICIO,CLI-754,33756,USD,Argentina,S,N
SYNTH-0339,22/11/2025,TARJETA,CLI-438,325430,ARS,Colombia,S,S
SYNTH-0080,18/07/2025,PRESTAMO,CLI-179,265876,USD,Uruguay,N,S
SYNTH-0186,05/04/2025,PRESTAMO,CLI-285,17150,EUR,Colombia,S,S
SYNTH-0482,30/12/2025,CUENTA,CLI-581,56759403,USD,Colombia,S,S
SYNTH-0288,15/03/2025,SEGURO,CLI-387,197984,ARS,Argentina,S,N
SYNTH-0961,2025-06-10,PRESTAMO  ,,6237,ars,colombia  ,S,S
SYNTH-0236,30/12/2025,SEGURO,CLI-335,36262,ARS,Chile,N,S
SYNTH-0396,18/07/2025,SERVICIO,CLI-495,594618108,EUR,Argentina,S,N
SYNTH-0472,22/11/2025,PRESTAMO,CLI-571,224390,USD,Argentina,N,S
SYNTH-0330,01/01/2025,SEGURO,CLI-429,12328,USD,Paraguay,S,S
SYNTH-0301,28/06/2025,PRESTAMO,CLI-400,7594,EUR,Mexico,N,S
SYNTH-0952,2025-01-15, Servicio,CLI-1051,40833,Eur,brasil,N,S
SYNTH-0409,05/04/2025,TARJETA,CLI-508,39670,ARS,Peru,N,N
SYNTH-0891,2025-01-15,PRESTAMO  ,CLI-990,781302069,Eur, CHILE ,S,S
SYNTH-0620,15/03/2025,CUENTA,CLI-719,357168715,EUR,Uruguay,S,N
SYNTH-0441,18/07/2025,PRESTAMO,CLI-540,698207489,EUR,Paraguay,S,S
SYNTH-0637,15/03/2025,TARJETA,CLI-736,547667591,EUR,Uruguay,N,S
SYNTH-0258,22/11/2025,PRESTAMO,CLI-357,2494,ARS,Brasil,S,N
SYNTH-0880,2025-01-15,seguro,CLI-979,72594656,Eur,  uruguay,N,S
SYNTH-0980,2025-06-10, Servicio,CLI-1079,-500,Eur,brasil,N,N
SYNTH-0807,2025-06-10,tarjeta,CLI-906,229319, ARS, CHILE ,S,S
SYNTH-0847,05-12-2025,  CUENTA ,CLI-946,21498,GBP,MEXICO,S,S
SYNTH-0669,15/03/2025,CUENTA,CLI-768,305592,EUR,Colombia,N,N
SYNTH-0149,18/07/2025,PRESTAMO,CLI-248,36137,ARS,Chile,N,S
SYNTH-0300,18/07/2025,PRESTAMO,CLI-399,164464179,USD,Uruguay,N,N
SYNTH-0612,01/01/2025,PRESTAMO,CLI-711,534080956,USD,Chile,S,S
SYNTH-0738,15-03-2025,  CUENTA ,CLI-837,34688,Eur,MEXICO,S,S
SYNTH-0181,01/01/2025,PRESTAMO,CLI-280,30541,USD,Mexico,N,S
SYNTH-0125,18/07/2025,CUENTA,CLI-224,38846,USD,Peru,S,S
SYNTH-0663,05/04/2025,SEGURO,CLI-762,28176,USD,Chile,S,N
SYNTH-0533,10/09/2025,SEGURO,CLI-632,443290,USD,Paraguay,S,S
SYNTH-0634,30/12/2025,SERVICIO,CLI-733,16289,EUR,Brasil,N,N
SYNTH-0263,15/03/2025,SERVICIO,CLI-362,9529,ARS,Uruguay,S,S
SYNTH-0368,15/03/2025,SEGURO,CLI-467,39997,EUR,Colombia,N,S
SYNTH-0187,22/11/2025,TARJETA,CLI-286,389305,ARS,Mexico,S,N
SYNTH-0510,01/01/2025,TARJETA,CLI-609,4538,USD,Argentina,S,S
SYNTH-0183,22/11/2025,SERVICIO,CLI-282,27540,USD,Argentina,N,S
SYNTH-0249,30/12/2025,PRESTAMO,CLI-348,39561,EUR,Brasil,S,S
SYNTH-0352,01/01/2025,SEGURO,CLI-451,3798,ARS,Brasil,S,N
SYNTH-0453,01/01/2025,SEGURO,CLI-552,36972,USD,Brasil,S,N
SYNTH-0040,18/07/2025,SEGURO,CLI-139,441278327,USD,Mexico,S,N
SYNTH-0680,15/03/2025,SERVICIO,CLI-779,579594589,ARS,Uruguay,S,S
SYNTH-0653,01/01/2025,PRESTAMO,CLI-752,39545,ARS,Peru,N,N
SYNTH-0525,22/11/2025,SERVICIO,CLI-624,722731611,EUR,Brasil,N,N
SYNTH-0172,28/06/2025,CUENTA,CLI-271,9953,EUR,Paraguay,N,S
SYNTH-0958,05-12-2025, Servicio,CLI-1057,21193, ARS,  Argentina,S,N
SYNTH-0312,30/12/2025,SERVICIO,CLI-411,20731,USD,Peru,S,S
SYNTH-0685,01/01/2025,CUENTA,CLI-784,243814636,EUR,Chile,S,N
SYNTH-0793,10-09-2025, Servicio,CLI-892,1000000000, USD ,MEXICO,S,N
SYNTH-0024,18/07/2025,SEGURO,CLI-123,415093,ARS,Colombia,S,S
SYNTH-0775,2025-01-15,,CLI-874,4536, ARS, CHILE ,S,N
SYNTH-0689,30/12/2025,CUENTA,CLI-788,14868,ARS,Brasil,N,S
SYNTH-0812,32/13/2025,  CUENTA ,CLI-911,728791549,Eur,  Argentina,N,S
SYNTH-0087,15/03/2025,SEGURO,CLI-186,408196,ARS,Uruguay,S,N
SYNTH-0618,05/04/2025,TARJETA,CLI-717,296513474,EUR,Uruguay,S,N
SYNTH-0931,05-12-2025,PRESTAMO  ,CLI-1030,489873, USD ,colombia  ,S,S
SYNTH-0003,01/01/2025,SERVICIO,CLI-102,355205,EUR,Colombia,N,N
SYNTH-0387,28/06/2025,SERVICIO,CLI-486,40611,USD,Paraguay,N,N
SYNTH-0142,15/03/2025,SEGURO,CLI-241,110790,ARS,Paraguay,N,N
SYNTH-0888,20-06-2025,tarjeta,CLI-987,85140878,GBP,brasil,S,N
SYNTH-0380,28/06/2025,PRESTAMO,CLI-479,40567,USD,Peru,S,N
SYNTH-0404,05/04/2025,CUENTA,CLI-503,433534075,EUR,Paraguay,N,N
SYNTH-0668,01/01/2025,SEGURO,CLI-767,945104709,ARS,Mexico,S,S
SYNTH-0810,2025-01-15,seguro,CLI-909,-500,ars, CHILE ,N,S
SYNTH-0693,30/12/2025,CUENTA,CLI-792,61655388,EUR,Mexico,N,S
SYNTH-0613,30/12/2025,PRESTAMO,CLI-712,565158675,EUR,Mexico,S,S
SYNTH-0440,22/11/2025,PRESTAMO,CLI-539,734989477,USD,Uruguay,N,S
SYNTH-0646,22/11/2025,PRESTAMO,CLI-745,48134,USD,Colombia,N,S
SYNTH-0916,2025-01-15,seguro,CLI-1015,382897, ARS,brasil,S,S
SYNTH-0806,2025-03-20,tarjeta,CLI-905,33635,GBP,MEXICO,N,N
SYNTH-0524,05/04/2025,SEGURO,CLI-623,525821704,EUR,Mexico,S,S
SYNTH-0386,10/09/2025,SEGURO,CLI-485,797793025,USD,Paraguay,S,N
SYNTH-0251,30/12/2025,PRESTAMO,CLI-350,318829,ARS,Peru,S,N
SYNTH-0284,28/06/2025,TARJETA,CLI-383,27153,USD,Brasil,S,N
SYNTH-0549,15/03/2025,SEGURO,CLI-648,15776,USD,Peru,N,N
SYNTH-0877,32/13/2025,  CUENTA ,CLI-976,340795012,ars,brasil,S,N
SYNTH-0882,05-12-2025,  CUENTA ,CLI-981,0,Eur,MEXICO,S,N
SYNTH-0611,01/01/2025,PRESTAMO,CLI-710,570122339,USD,Paraguay,N,N
SYNTH-0177,10/09/2025,SEGURO,CLI-276,432600566,EUR,Peru,N,N
SYNTH-0295,10/09/2025,TARJETA,CLI-394,125607,ARS,Colombia,S,N
SYNTH-0344,10/09/2025,PRESTAMO,CLI-443,28529,ARS,Argentina,S,N
SYNTH-0205,05/04/2025,CUENTA,CLI-304,243691,EUR,Uruguay,S,S
SYNTH-0448,18/07/2025,SEGURO,CLI-547,17954,ARS,Colombia,S,S
SYNTH-0823,32/13/2025,seguro,CLI-922,36313, USD ,colombia  ,S,N
SYNTH-0563,05/04/2025,SEGURO,CLI-662,25498,EUR,Chile,N,N
SYNTH-0180,30/12/2025,TARJETA,CLI-279,453500,USD,Mexico,N,N
SYNTH-0622,22/11/2025,PRESTAMO,CLI-721,318043,EUR,Brasil,N,S
SYNTH-0718,15-03-2025, Servicio,CLI-817,3236,,  Argentina,N,S
SYNTH-0256,28/06/2025,SEGURO,CLI-355,560235275,EUR,Peru,S,N
SYNTH-0157,22/11/2025,SERVICIO,CLI-256,44386,USD,Colombia,N,S
SYNTH-0319,01/01/2025,TARJETA,CLI-418,42727,EUR,Peru,N,S
SYNTH-0487,15/03/2025,SERVICIO,CLI-586,9744597,EUR,Paraguay,N,S
SYNTH-0044,05/04/2025,SERVICIO,CLI-143,176352,ARS,Uruguay,N,N
SYNTH-0837,10-09-2025,tarjeta,CLI-936,430291562,Eur,colombia  ,S,S
SYNTH-0324,30/12/2025,PRESTAMO,CLI-423,452143651,ARS,Mexico,N,N
SYNTH-0602,30/12/2025,TARJETA,CLI-701,49165430,EUR,Peru,S,N
SYNTH-0947,15-03-2025,tarjeta,CLI-1046,126672,usd ,colombia  ,N,S
SYNTH-0856,05-12-2025,seguro,CLI-955,452659,Eur,,S,N
SYNTH-0234,18/07/2025,TARJETA,CLI-333,243766,USD,Argentina,S,S
SYNTH-0005,28/06/2025,SERVICIO,CLI-104,16569,EUR,Peru,N,N
SYNTH-0163,10/09/2025,SEGURO,CLI-262,284104729,EUR,Argentina,S,N
SYNTH-0675,30/12/2025,PRESTAMO,CLI-774,32448,USD,Brasil,N,S
SYNTH-0079,18/07/2025,TARJETA,CLI-178,35642,ARS,Brasil,N,N
SYNTH-0231,10/09/2025,CUENTA,CLI-330,549173520,USD,Argentina,S,N
SYNTH-0328,28/06/2025,CUENTA,CLI-427,426285,USD,Argentina,N,N
SYNTH-0102,10/09/2025,TARJETA,CLI-201,196850,ARS,Colombia,N,S
SYNTH-0777,05-12-2025,PRESTAMO  ,CLI-876,20004, ARS,brasil,S,S
SYNTH-0374,01/01/2025,PRESTAMO,CLI-473,495445,USD,Brasil,N,N
SYNTH-0989,2025-01-15,tarjeta,CLI-1088,288830,ars, CHILE ,S,S
SYNTH-0155,28/06/2025,PRESTAMO,CLI-254,370249,ARS,Chile,N,N
SYNTH-0843,2025-03-20,tarjeta,CLI-942,921794045, USD , CHILE ,N,S
SYNTH-0519,18/07/2025,TARJETA,CLI-618,282613,EUR,Mexico,N,N
SYNTH-0421,01/01/2025,SEGURO,CLI-520,34187,USD,Mexico,S,N
SYNTH-0121,05/04/2025,CUENTA,CLI-220,481869,USD,Paraguay,N,N
SYNTH-0130,30/12/2025,CUENTA,CLI-229,68833850,USD,Peru,N,S
SYNTH-0736,2025-01-15, Servicio,CLI-835,84653,usd , CHILE ,N,N
SYNTH-0901,2025-01-15,  CUENTA ,CLI-1000,1000000000, USD , CHILE ,N,S
SYNTH-0455,05/04/2025,SERVICIO,CLI-554,31875,USD,Paraguay,N,N
SYNTH-0552,15/03/2025,TARJETA,CLI-651,309421,EUR,Colombia,N,N
SYNTH-0624,15/03/2025,TARJETA,CLI-723,433026,ARS,Paraguay,N,S
SYNTH-0569,28/06/2025,TARJETA,CLI-668,9313,EUR,Chile,S,N
SYNTH-0094,22/11/2025,SERVICIO,CLI-193,15092,ARS,Mexico,N,S
SYNTH-0784,05-12-2025, Servicio,CLI-883,814243560,usd ,MEXICO,S,S
SYNTH-0316,05/04/2025,SERVICIO,CLI-415,69287,USD,Mexico,S,N
SYNTH-0857,2025-03-20,seguro,CLI-956,31285, ARS,  Argentina,S,S
SYNTH-0156,18/07/2025,CUENTA,CLI-255,374265,USD,Mexico,S,N
SYNTH-0959,2025-03-20,PRESTAMO  ,CLI-1058,1000000000,Eur,MEXICO,S,S
SYNTH-0848,2025-03-20, Servicio,CLI-947,3002,,colombia  ,S,S
SYNTH-0382,28/06/2025,SERVICIO,CLI-481,471090129,USD,Paraguay,S,N
SYNTH-0089,15/03/2025,TARJETA,CLI-188,21419,ARS,Argentina,S,N
SYNTH-0644,15/03/2025,SEGURO,CLI-743,217332,USD,Argentina,S,S
SYNTH-0429,15/03/2025,CUENTA,CLI-528,3793,USD,Uruguay,S,N
SYNTH-0252,10/09/2025,SEGURO,CLI-351,388380,EUR,Peru,N,S
SYNTH-0863,10-09-2025,tarjeta,CLI-962,0, USD ,MEXICO,S,S
SYNTH-0473,28/06/2025,TARJETA,CLI-572,105890,ARS,Argentina,S,S
SYNTH-0628,10/09/2025,PRESTAMO,CLI-727,23890,ARS,Chile,S,N
SYNTH-0362,18/07/2025,PRESTAMO,CLI-461,637266268,ARS,Mexico,N,S
SYNTH-0313,28/06/2025,PRESTAMO,CLI-412,60273924,USD,Brasil,S,S
SYNTH-0109,15/03/2025,TARJETA,CLI-208,30851,EUR,Mexico,S,N
SYNTH-0771,05-12-2025, Servicio,CLI-870,468186604,, CHILE ,N,S
SYNTH-0254,28/06/2025,PRESTAMO,CLI-353,18208,USD,Paraguay,N,N
SYNTH-0281,15/03/2025,TARJETA,CLI-380,414504,EUR,Chile,S,S
SYNTH-0640,28/06/2025,TARJETA,CLI-739,2175,EUR,Colombia,N,S
SYNTH-0976,05-12-2025,tarjeta,CLI-1075,17801, USD ,colombia  ,S,S
SYNTH-0247,15/03/2025,PRESTAMO,CLI-346,69515379,USD,Colombia,S,N
SYNTH-0340,28/06/2025,SERVICIO,CLI-439,25090,ARS,Chile,S,S
SYNTH-0459,01/01/2025,CUENTA,CLI-558,274740153,USD,Uruguay,N,N
SYNTH-0865,2025-06-10, Servicio,CLI-964,157870972,Eur,,N,N
SYNTH-0412,30/12/2025,SERVICIO,CLI-511,344599847,ARS,Mexico,S,N
SYNTH-0081,30/12/2025,SERVICIO,CLI-180,482247,ARS,Chile,N,S
SYNTH-0505,28/06/2025,TARJETA,CLI-604,238826308,USD,Mexico,S,N
SYNTH-0709,05-12-2025,tarjeta,CLI-808,737103217,usd ,  uruguay,S,S
SYNTH-0384,01/01/2025,SEGURO,CLI-483,307490807,EUR,Chile,S,S
SYNTH-0942,10-09-2025,PRESTAMO  ,CLI-1041,493559,Eur,  Argentina,N,S
SYNTH-0683,28/06/2025,SEGURO,CLI-782,385510,USD,Chile,N,S
SYNTH-0064,18/07/2025,TARJETA,CLI-163,332520,ARS,Mexico,N,S
SYNTH-0060,28/06/2025,SEGURO,CLI-159,9897,USD,Chile,N,S
SYNTH-0122,28/06/2025,SEGURO,CLI-221,13247,EUR,Peru,N,S
SYNTH-0972,32/13/2025,tarjeta,CLI-1071,397711163, ARS,brasil,S,S
SYNTH-0518,18/07/2025,TARJETA,CLI-617,272114,ARS,Uruguay,N,N
SYNTH-0314,10/09/2025,TARJETA,CLI-413,42239,EUR,Argentina,N,S
SYNTH-0103,22/11/2025,SERVICIO,CLI-202,263009002,ARS,Uruguay,N,S
SYNTH-0048,22/11/2025,SERVICIO,CLI-147,878547676,USD,Paraguay,S,S
SYNTH-0204,28/06/2025,SERVICIO,CLI-303,420778,USD,Chile,N,S
SYNTH-0846,2025-06-10, Servicio,CLI-945,738981218,GBP, CHILE ,N,S
SYNTH-0499,05/04/2025,CUENTA,CLI-598,28457,USD,Mexico,N,N
SYNTH-0661,22/11/2025,SERVICIO,CLI-760,9862,ARS,Colombia,S,N
SYNTH-0543,10/09/2025,SEGURO,CLI-642,41624,USD,Mexico,S,N
SYNTH-0364,28/06/2025,CUENTA,CLI-463,759543522,USD,Uruguay,S,N
SYNTH-0826,2025-09-05,tarjeta,CLI-925,178114, ARS, CHILE ,N,S
SYNTH-0651,05/04/2025,CUENTA,CLI-750,609296612,USD,Argentina,N,N
SYNTH-0454,22/11/2025,PRESTAMO,CLI-553,35589,USD,Argentina,N,N
SYNTH-0245,18/07/2025,SEGURO,CLI-344,48324,EUR,Uruguay,N,S
SYNTH-0894,2025-06-10, Servicio,CLI-993,49612,usd ,  Argentina,S,S
SYNTH-0755,2025-01-15,seguro,CLI-854,728987406,GBP,colombia  ,S,S
SYNTH-0124,22/11/2025,CUENTA,CLI-223,30092,ARS,Mexico,S,N
SYNTH-0932,15-03-2025,tarjeta,CLI-1031,15515,GBP,colombia  ,N,N
SYNTH-0875,20-06-2025,tarjeta,CLI-974,451145717, USD ,  Argentina,S,N
SYNTH-0091,22/11/2025,CUENTA,CLI-190,59790,ARS,Uruguay,N,S
SYNTH-0987,05-12-2025,seguro,CLI-1086,24665,GBP,  Argentina,S,N
SYNTH-0170,10/09/2025,SEGURO,CLI-269,377085740,ARS,Chile,N,S
SYNTH-0307,01/01/2025,SEGURO,CLI-406,7746,EUR,Mexico,S,N
SYNTH-0474,01/01/2025,SEGURO,CLI-573,445023,USD,Colombia,S,N
SYNTH-0145,28/06/2025,SEGURO,CLI-244,15278,USD,Chile,N,N
SYNTH-0468,28/06/2025,SEGURO,CLI-567,989205750,ARS,Paraguay,N,N
SYNTH-0983,2025-06-10,seguro,CLI-1082,-1, USD ,colombia  ,N,S
SYNTH-0507,15/03/2025,SEGURO,CLI-606,116708,EUR,Paraguay,N,S
SYNTH-0278,28/06/2025,SEGURO,CLI-377,21347,ARS,Brasil,N,N
SYNTH-0128,22/11/2025,PRESTAMO,CLI-227,757697496,USD,Brasil,N,S
SYNTH-0210,01/01/2025,CUENTA,CLI-309,193822,ARS,Brasil,S,S
SYNTH-0317,30/12/2025,PRESTAMO,CLI-416,333629,EUR,Paraguay,N,S
SYNTH-0971,2025-06-10,tarjeta,CLI-1070,13962,usd ,  Argentina,N,N
SYNTH-0333,22/11/2025,SERVICIO,CLI-432,17616,USD,Uruguay,S,S
SYNTH-0900,05-12-2025, Servicio,CLI-999,27724,,brasil,N,S
SYNTH-0275,05/04/2025,TARJETA,CLI-374,872925431,USD,Peru,S,N
SYNTH-0559,15/03/2025,SERVICIO,CLI-658,46203,EUR,Chile,N,N
SYNTH-0695,01/01/2025,SEGURO,CLI-794,43219,USD,Peru,N,S
SYNTH-0406,05/04/2025,SEGURO,CLI-505,148077610,EUR,Uruguay,S,S
SYNTH-0920,2025-09-05,  CUENTA ,CLI-1019,20177,Eur,MEXICO,S,S
SYNTH-0608,18/07/2025,TARJETA,CLI-707,744202836,USD,Mexico,S,N
SYNTH-0708,2025-01-15,  CUENTA ,CLI-807,42201,GBP, CHILE ,S,N
SYNTH-0616,10/09/2025,SERVICIO,CLI-715,16974,EUR,Brasil,N,S
SYNTH-0119,01/01/2025,SERVICIO,CLI-218,31308,EUR,Chile,S,S
SYNTH-0862,05-12-2025, Servicio,CLI-961,314380955,ars,  uruguay,N,S
SYNTH-0571,22/11/2025,PRESTAMO,CLI-670,31540,ARS,Brasil,S,S
SYNTH-0460,15/03/2025,TARJETA,CLI-559,252033757,USD,Mexico,S,N
SYNTH-0833,2025-09-05,tarjeta,CLI-932,418560,Eur,MEXICO,N,S
SYNTH-0772,10-09-2025,  CUENTA ,CLI-871,311566737,usd ,brasil,S,S
SYNTH-0854,2025-01-15,tarjeta,CLI-953,99999999999, USD ,brasil,N,N
SYNTH-0610,22/11/2025,SERVICIO,CLI-709,43295,USD,Colombia,N,S
SYNTH-0965,2025-01-15, Servicio,CLI-1064,19530,GBP,  Argentina,S,S
SYNTH-0193,01/01/2025,TARJETA,CLI-292,428343,ARS,Peru,S,S
SYNTH-0796,2025-09-05,  CUENTA ,CLI-895,822577448, USD , CHILE ,N,S
SYNTH-0218,01/01/2025,PRESTAMO,CLI-317,747365557,EUR,Chile,N,N
SYNTH-0929,2025-01-15,tarjeta,CLI-1028,490511158,GBP,brasil,S,S
SYNTH-0982,2025-03-20,seguro,CLI-1081,907615773,usd ,MEXICO,S,S
SYNTH-0712,20-06-2025,tarjeta,CLI-811,527980614,GBP,  uruguay,N,N
SYNTH-0934,05-12-2025,  CUENTA ,CLI-1033,-1,usd ,colombia  ,S,N
SYNTH-0144,01/01/2025,SERVICIO,CLI-243,140364,USD,Argentina,S,S
SYNTH-0996,18/07/2025,SERVICIO,CLI-1095,453199808,ARS,mexico df,N,S
SYNTH-0054,01/01/2025,SERVICIO,CLI-153,486062,ARS,Peru,N,N
SYNTH-0286,28/06/2025,CUENTA,CLI-385,40018,ARS,Brasil,N,S
SYNTH-0975,15-03-2025,PRESTAMO  ,CLI-1074,243694,Eur,MEXICO,N,N
SYNTH-0677,22/11/2025,SEGURO,CLI-776,345457,USD,Chile,S,S
SYNTH-0392,15/03/2025,TARJETA,CLI-491,232241031,ARS,Uruguay,N,N
SYNTH-0099,28/06/2025,TARJETA,CLI-198,56230,USD,Colombia,N,S
SYNTH-0280,15/03/2025,SERVICIO,CLI-379,718554332,EUR,Mexico,S,N
SYNTH-0342,18/07/2025,CUENTA,CLI-441,768665878,EUR,Peru,S,N
SYNTH-0732,2025-03-20,tarjeta,CLI-831,601883087,Eur, CHILE ,N,N
SYNTH-0497,30/12/2025,SERVICIO,CLI-596,659562815,USD,Peru,N,N
SYNTH-0198,15/03/2025,TARJETA,CLI-297,34591,ARS,Colombia,S,N
SYNTH-0795,32/13/2025,tarjeta,CLI-894,47109, USD ,MEXICO,N,S
SYNTH-0197,28/06/2025,SERVICIO,CLI-296,525487578,USD,Peru,S,S
SYNTH-0650,28/06/2025,SERVICIO,CLI-749,7629,USD,Paraguay,S,S
SYNTH-0025,30/12/2025,SEGURO,CLI-124,116578,ARS,Argentina,S,N
SYNTH-0876,2025-06-10,seguro,CLI-975,221892228, ARS,,S,S
SYNTH-0735,32/13/2025,  CUENTA ,CLI-834,16971480, ARS,  uruguay,S,S
SYNTH-0293,28/06/2025,TARJETA,CLI-392,250454450,USD,Peru,N,N
SYNTH-0226,28/06/2025,CUENTA,CLI-325,447759,USD,Mexico,N,N
SYNTH-0229,15/03/2025,SERVICIO,CLI-328,18992,EUR,Paraguay,N,S
SYNTH-0165,10/09/2025,SEGURO,CLI-264,42623,ARS,Brasil,N,N
SYNTH-0949,2025-06-10, Servicio,CLI-1048,42683,ars,MEXICO,S,S
SYNTH-0439,01/01/2025,TARJETA,CLI-538,47577,EUR,Uruguay,S,N
SYNTH-0207,10/09/2025,SERVICIO,CLI-306,361884,ARS,Chile,N,N
SYNTH-0902,2025-01-15,seguro,CLI-1001,195212, ARS,brasil,N,S
SYNTH-0868,32/13/2025,PRESTAMO  ,CLI-967,285632,usd ,  uruguay,S,S
SYNTH-0754,32/13/2025,PRESTAMO  ,CLI-853,153221, ARS,brasil,N,S
SYNTH-0541,01/01/2025,SERVICIO,CLI-640,181609,USD,Argentina,S,N
SYNTH-0428,05/04/2025,PRESTAMO,CLI-527,1229,EUR,Peru,N,N
SYNTH-0769,32/13/2025, Servicio,CLI-868,383609,ars, CHILE ,N,N
SYNTH-0649,15/03/2025,CUENTA,CLI-748,644170493,USD,Paraguay,S,N
SYNTH-0970,2025-01-15,tarjeta,CLI-1069,321973909, USD ,MEXICO,N,S
SYNTH-0201,10/09/2025,TARJETA,CLI-300,478563865,ARS,Paraguay,S,N
SYNTH-0489,05/04/2025,PRESTAMO,CLI-588,15278,USD,Peru,S,N
SYNTH-0740,2025-03-20,PRESTAMO  ,CLI-839,234441023,usd ,  Argentina,S,S
SYNTH-0745,05-12-2025, Servicio,CLI-844,410172,ars, CHILE ,S,N
SYNTH-0779,2025-09-05,tarjeta,CLI-878,482216, USD ,  Argentina,N,N
SYNTH-0797,2025-09-05,tarjeta,CLI-896,19901,ars, CHILE ,N,N
SYNTH-0272,22/11/2025,PRESTAMO,CLI-371,52792,EUR,Peru,N,S
SYNTH-0633,18/07/2025,SEGURO,CLI-732,229681,ARS,Argentina,S,S
SYNTH-0068,01/01/2025,TARJETA,CLI-167,31732,EUR,Peru,S,S
SYNTH-0698,30/12/2025,SERVICIO,CLI-797,76712,EUR,Paraguay,N,N
SYNTH-0259,22/11/2025,SERVICIO,CLI-358,46161,ARS,Paraguay,S,N
SYNTH-0185,15/03/2025,PRESTAMO,CLI-284,16552,USD,Brasil,N,N
SYNTH-0781,10-09-2025,tarjeta,CLI-880,459581,ars,  uruguay,S,N
SYNTH-0527,10/09/2025,TARJETA,CLI-626,3615,EUR,Chile,N,S
SYNTH-0529,10/09/2025,SEGURO,CLI-628,244640,USD,Chile,S,S
SYNTH-0498,22/11/2025,CUENTA,CLI-597,23905,USD,Argentina,N,N
SYNTH-0253,28/06/2025,CUENTA,CLI-352,22302,USD,Argentina,N,N
SYNTH-0021,28/06/2025,CUENTA,CLI-120,99457,EUR,Uruguay,N,S
SYNTH-0579,28/06/2025,SERVICIO,CLI-678,135431,EUR,Chile,N,N
SYNTH-0716,10-09-2025, Servicio,CLI-815,422582013,GBP,MEXICO,N,S
SYNTH-0570,18/07/2025,SERVICIO,CLI-669,855514104,USD,Colombia,S,N
SYNTH-0065,15/03/2025,SEGURO,CLI-164,38690,USD,Brasil,S,S
SYNTH-0910,15-03-2025,seguro,CLI-1009,26348,usd ,MEXICO,S,N
SYNTH-0539,01/01/2025,CUENTA,CLI-638,23613,EUR,Colombia,N,S
SYNTH-0483,30/12/2025,PRESTAMO,CLI-582,40789,EUR,Paraguay,N,S
SYNTH-0417,05/04/2025,SERVICIO,CLI-516,851278871,EUR,Chile,N,S
SYNTH-0076,22/11/2025,PRESTAMO,CLI-175,48920,ARS,Paraguay,S,S
SYNTH-0978,2025-09-05,tarjeta,CLI-1077,20622, ARS,brasil,S,N
SYNTH-0899,05-12-2025,PRESTAMO  ,CLI-998,149268, USD ,MEXICO,S,S
SYNTH-0853,10-09-2025, Servicio,CLI-952,59501,usd ,brasil,S,N
SYNTH-0169,05/04/2025,PRESTAMO,CLI-268,840003911,ARS,Chile,N,S
SYNTH-0953,15-03-2025,PRESTAMO  ,CLI-1052,220708, ARS,  Argentina,S,N
SYNTH-0595,22/11/2025,CUENTA,CLI-694,36206,USD,Brasil,N,N
