id_solicitud,fecha_solicitud,tipo_producto,id_cliente,monto_o_limite,moneda,pais,flag_prioritario,flag_digital
SYNTH-0855,2025-09-05,  CUENTA ,CLI-954,39863,ars,  uruguay,N,S
SYNTH-0730,2025-01-15,PRESTAMO  ,CLI-829,362554, USD ,MEXICO,N,S
SYNTH-0137,28/06/2025,SERVICIO,CLI-236,519439570,USD,Colombia,S,N
SYNTH-0306,05/04/2025,SEGURO,CLI-405,36114,USD,Paraguay,S,N
SYNTH-0580,15/03/2025,TARJETA,CLI-679,662580106,USD,Paraguay,N,N
SYNTH-0491,30/12/2025,SEGURO,CLI-590,41068,ARS,Brasil,N,N
SYNTH-0412,01/01/2025,PRESTAMO,CLI-511,954448845,EUR,Paraguay,S,S
SYNTH-0163,10/09/2025,CUENTA,CLI-262,206780546,ARS,Mexico,S,N
SYNTH-0635,10/09/2025,TARJETA,CLI-734,37482,USD,Brasil,N,S
SYNTH-0378,10/09/2025,TARJETA,CLI-477,261123,ARS,Colombia,S,N
SYNTH-0646,18/07/2025,SERVICIO,CLI-745,12674,ARS,Brasil,N,S
SYNTH-0308,30/12/2025,TARJETA,CLI-407,526019767,ARS,Mexico,N,N
SYNTH-0523,22/11/2025,TARJETA,CLI-622,372583484,EUR,Mexico,S,S
SYNTH-0897,32/13/2025,  CUENTA ,CLI-996,325939,usd ,brasil,N,S
SYNTH-0487,30/12/2025,SERVICIO,CLI-586,846852852,ARS,Chile,S,S
SYNTH-0216,22/11/2025,SERVICIO,CLI-315,882183947,ARS,Brasil,S,N
SYNTH-0590,10/09/2025,CUENTA,CLI-689,717790875,ARS,Argentina,N,N
SYNTH-0086,28/06/2025,CUENTA,CLI-185,151238,ARS,Argentina,S,S
SYNTH-0650,18/07/2025,SEGURO,CLI-749,271271,EUR,Mexico,N,S
SYNTH-0777,2025-06-10,PRESTAMO  ,CLI-876,2969, ARS,  uruguay,S,N
SYNTH-0658,05/04/2025,TARJETA,CLI-757,22036,USD,Uruguay,S,S
SYNTH-0824,2025-06-10, Servicio,CLI-923,15497, USD , CHILE ,N,S
SYNTH-0982,15-03-2025,PRESTAMO  ,CLI-1081,553508334, USD ,colombia  ,N,S
SYNTH-0387,18/07/2025,TARJETA,CLI-486,40580,ARS,Colombia,S,S
SYNTH-0402,30/12/2025,SEGURO,CLI-501,223743,USD,Brasil,N,S
SYNTH-0321,30/12/2025,CUENTA,CLI-420,31879,EUR,Uruguay,N,S
SYNTH-0961,2025-06-10,seguro,CLI-1060,-500,Eur,brasil,N,N
SYNTH-0309,30/12/2025,SERVICIO,CLI-408,545156977,ARS,Colombia,S,S
SYNTH-0088,18/07/2025,PRESTAMO,CLI-187,400574,EUR,Argentina,N,S
SYNTH-0997,17 diciembre 2025,TARJETA,CLI-1096,345052416,USD,Paraguay,N,S
SYNTH-0451,22/11/2025,TARJETA,CLI-550,1130,EUR,Argentina,S,N
SYNTH-0390,10/09/2025,TARJETA,CLI-489,117345,USD,Colombia,N,S
SYNTH-0692,01/01/2025,CUENTA,CLI-791,155560048,USD,Mexico,N,N
SYNTH-0583,10/09/2025,SEGURO,CLI-682,425239,ARS,Chile,S,S
SYNTH-0498,15/03/2025,SEGURO,CLI-597,474333,EUR,Mexico,N,S
SYNTH-0619,05/04/2025,SEGURO,CLI-718,188967,EUR,Colombia,N,S
SYNTH-0295,30/12/2025,CUENTA,CLI-394,4437,ARS,Uruguay,S,N
SYNTH-0737,2025-06-10,PRESTAMO  ,CLI-836,835344266,GBP,colombia  ,N,S
SYNTH-0893,2025-06-10,tarjeta,CLI-992,99999999999, USD ,MEXICO,S,N
SYNTH-0492,22/11/2025,SEGURO,CLI-591,324036,EUR,Chile,N,N
SYNTH-0502,30/12/2025,SEGURO,CLI-601,787990971,ARS,Paraguay,S,S
SYNTH-0885,10-09-2025,tarjeta,CLI-984,251127, ARS,  uruguay,S,N
SYNTH-0850,10-09-2025,PRESTAMO  ,CLI-949,25883,GBP,  Argentina,N,S
SYNTH-0368,01/01/2025,PRESTAMO,CLI-467,27170,USD,Colombia,S,N
SYNTH-0700,30/12/2025,TARJETA,CLI-799,387635,EUR,Brasil,S,S
SYNTH-0360,18/07/2025,CUENTA,CLI-459,348089900,ARS,Brasil,N,N
SYNTH-0869,2025-06-10,PRESTAMO  ,CLI-968,1000000000, ARS,  uruguay,N,N
SYNTH-0873,2025-03-20,seguro,CLI-972,48653, ARS, CHILE ,N,S
SYNTH-0729,10-09-2025,seguro,CLI-828,343061,ars,brasil,S,S
SYNTH-0251,10/09/2025,SERVICIO,CLI-350,218973,USD,Argentina,S,N
SYNTH-0828,2025-06-10,seguro,CLI-927,283717,Eur,  uruguay,N,N
SYNTH-0135,15/03/2025,TARJETA,CLI-234,599476265,EUR,Chile,S,S
SYNTH-0039,30/12/2025,TARJETA,CLI-138,412038,USD,Chile,N,S
SYNTH-0582,18/07/2025,SERVICIO,CLI-681,275900,ARS,Mexico,N,S
SYNTH-0747,2025-06-10,PRESTAMO  ,CLI-846,17741,GBP,  uruguay,N,S
SYNTH-0126,18/07/2025,TARJETA,CLI-225,298588,USD,Colombia,N,S
SYNTH-0373,28/06/2025,TARJETA,CLI-472,29211,ARS,Brasil,N,S
SYNTH-0931,32/13/2025,seguro,CLI-1030,13265,usd ,  Argentina,N,N
SYNTH-0517,05/04/2025,TARJETA,CLI-616,733078867,USD,Paraguay,S,N
SYNTH-0542,30/12/2025,CUENTA,CLI-641,233295,USD,Paraguay,N,S
SYNTH-0450,10/09/2025,TARJETA,CLI-549,5411,EUR,Peru,S,N
SYNTH-0349,01/01/2025,SERVICIO,CLI-448,26823,USD,Uruguay,N,N
SYNTH-0365,15/03/2025,SEGURO,CLI-464,573876089,ARS,Brasil,N,N
SYNTH-0877,10-09-2025,tarjeta,CLI-976,-500,Eur, CHILE ,S,S
SYNTH-0501,05/04/2025,SEGURO,CLI-600,2990,ARS,Argentina,N,N
SYNTH-0010,10/09/2025,SEGURO,CLI-109,302408,EUR,Chile,S,N
SYNTH-0032,30/12/2025,SERVICIO,CLI-131,362937371,ARS,Brasil,S,S
SYNTH-0156,05/04/2025,SEGURO,CLI-255,450351,EUR,Argentina,S,S
SYNTH-0724,20-06-2025, Servicio,CLI-823,11264,ars, CHILE ,S,S
SYNTH-0115,30/12/2025,PRESTAMO,CLI-214,226004,ARS,Uruguay,N,S
SYNTH-0203,01/01/2025,CUENTA,CLI-302,25103,EUR,Paraguay,S,N
SYNTH-0420,18/07/2025,PRESTAMO,CLI-519,42002,EUR,Peru,N,N
SYNTH-0790,2025-01-15, Servicio,CLI-889,216190,usd ,  Argentina,N,N
SYNTH-0584,18/07/2025,SERVICIO,CLI-683,809917823,EUR,Colombia,N,N
SYNTH-0901,15-03-2025,  CUENTA ,CLI-1000,381403,GBP,colombia  ,S,N
SYNTH-0847,15-03-2025,  CUENTA ,CLI-946,2261,GBP,MEXICO,N,S
SYNTH-0719,2025-01-15, Servicio,CLI-818,-500,Eur,colombia  ,S,S
SYNTH-0486,18/07/2025,PRESTAMO,CLI-585,951976603,ARS,Argentina,N,N
SYNTH-0130,22/11/2025,SEGURO,CLI-229,36375,USD,Argentina,N,S
SYNTH-0570,28/06/2025,SERVICIO,CLI-669,26670,ARS,Uruguay,S,N
SYNTH-0821,2025-06-10,seguro,CLI-920,691015444,ars,MEXICO,N,N
SYNTH-0819,2025-03-20,PRESTAMO  ,CLI-918,-500,ars,colombia  ,N,N
SYNTH-0424,30/12/2025,SEGURO,CLI-523,445766,USD,Peru,N,S
SYNTH-0972,20-06-2025,tarjeta,CLI-1071,31168,GBP,  Argentina,S,S
SYNTH-0422,30/12/2025,PRESTAMO,CLI-521,426150,EUR,Paraguay,N,N
SYNTH-0965,10-09-2025, Servicio,CLI-1064,29189, USD ,  Argentina,S,N
SYNTH-0891,20-06-2025,seguro,CLI-990,6724,ars,brasil,N,N
SYNTH-0679,10/09/2025,PRESTAMO,CLI-778,40238,EUR,Brasil,N,N
SYNTH-0072,10/09/2025,TARJETA,CLI-171,338475,ARS,Argentina,S,S
SYNTH-0099,30/12/2025,SERVICIO,CLI-198,22921,USD,Uruguay,N,N
SYNTH-0535,18/07/2025,CUENTA,CLI-634,244480,USD,Mexico,S,S
SYNTH-0151,15/03/2025,PRESTAMO,CLI-250,407757,EUR,Mexico,S,N
SYNTH-0690,01/01/2025,SEGURO,CLI-789,816703879,USD,Brasil,N,N
SYNTH-0626,10/09/2025,TARJETA,CLI-725,12725,USD,Uruguay,N,S
SYNTH-0263,10/09/2025,TARJETA,CLI-362,27482,ARS,Paraguay,S,S
SYNTH-0370,05/04/2025,CUENTA,CLI-469,375955,USD,Mexico,N,S
SYNTH-0260,01/01/2025,CUENTA,CLI-359,364890715,ARS,Argentina,S,N
SYNTH-0466,05/04/2025,TARJETA,CLI-565,669762080,USD,Chile,N,S
SYNTH-0118,05/04/2025,TARJETA,CLI-217,293409718,ARS,Chile,N,N
SYNTH-0017,15/03/2025,SEGURO,CLI-116,28342,ARS,Paraguay,N,S
SYNTH-0663,10/09/2025,SEGURO,CLI-762,397065,USD,Brasil,N,S
SYNTH-0147,30/12/2025,SEGURO,CLI-246,278944,EUR,Colombia,S,S
SYNTH-0284,05/04/2025,SERVICIO,CLI-383,369711,USD,Paraguay,N,S
SYNTH-0122,28/06/2025,CUENTA,CLI-221,74424619,ARS,Uruguay,N,S
SYNTH-0314,01/01/2025,SEGURO,CLI-413,33327,USD,Uruguay,N,S
SYNTH-0073,28/06/2025,CUENTA,CLI-172,311484,USD,Mexico,N,N
SYNTH-0780,15-03-2025,  CUENTA ,CLI-879,99999999999, USD ,  Argentina,N,N
SYNTH-0612,01/01/2025,CUENTA,CLI-711,777529174,ARS,Chile,N,N
SYNTH-0176,10/09/2025,CUENTA,CLI-275,338834,USD,Uruguay,N,S
SYNTH-0300,22/11/2025,PRESTAMO,CLI-399,346829,ARS,Argentina,S,N
SYNTH-0979,2025-03-20,seguro,CLI-1078,-500,Eur,  Argentina,S,S
SYNTH-0215,15/03/2025,CUENTA,CLI-314,283959,ARS,Chile,S,N
SYNTH-0431,15/03/2025,TARJETA,CLI-530,150079,USD,Brasil,S,N
SYNTH-0434,15/03/2025,PRESTAMO,CLI-533,355182,EUR,Colombia,N,N
SYNTH-0895,2025-09-05,tarjeta,CLI-994,5286, USD ,  Argentina,N,S
SYNTH-0642,18/07/2025,CUENTA,CLI-741,526955137,ARS,Paraguay,S,S
SYNTH-0441,15/03/2025,CUENTA,CLI-540,696599689,ARS,Mexico,N,S
SYNTH-0557,15/03/2025,SERVICIO,CLI-656,3575,USD,Argentina,S,N
SYNTH-0759,2025-09-05, Servicio,CLI-858,39382,Eur,,S,S
SYNTH-0574,01/01/2025,PRESTAMO,CLI-673,930214005,USD,Uruguay,S,N
SYNTH-0232,18/07/2025,PRESTAMO,CLI-331,944091371,USD,Brasil,N,N
SYNTH-0511,18/07/2025,CUENTA,CLI-610,39156,EUR,Mexico,N,N
SYNTH-0889,2025-01-15,tarjeta,,20463,usd ,  uruguay,N,N
SYNTH-0389,01/01/2025,CUENTA,CLI-488,2332,EUR,Peru,S,S
SYNTH-0004,05/04/2025,TARJETA,CLI-103,27084,USD,Uruguay,N,S
SYNTH-0794,10-09-2025, Servicio,CLI-893,119342,ars,,N,S
SYNTH-0187,15/03/2025,TARJETA,CLI-286,13353,USD,Peru,S,N
SYNTH-0977,2025-09-05,seguro,CLI-1076,20063, USD ,colombia  ,N,S
SYNTH-0437,30/12/2025,CUENTA,CLI-536,161597,ARS,Brasil,N,N
SYNTH-0829,20-06-2025,seguro,CLI-928,359821,usd , CHILE ,S,S
SYNTH-0949,2025-03-20,tarjeta,CLI-1048,11353,usd ,,N,S
SYNTH-0411,28/06/2025,PRESTAMO,CLI-510,509464294,EUR,Paraguay,N,N
SYNTH-0796,2025-03-20,PRESTAMO  ,CLI-895,-500,ars,brasil,N,N
SYNTH-0917,2025-06-10,tarjeta,CLI-1016,472947,usd ,  uruguay,S,S
SYNTH-0148,22/11/2025,SEGURO,CLI-247,39897,USD,Peru,S,N
SYNTH-0560,05/04/2025,SEGURO,CLI-659,360495350,USD,Argentina,N,N
SYNTH-0994,28/06/2025,CUENTA,CLI-1093,267273,u$s,Paraguay,S,N
SYNTH-0059,05/04/2025,SERVICIO,CLI-158,285003,USD,Argentina,N,S
SYNTH-0900,2025-09-05,seguro,CLI-999,588782840,usd ,  Argentina,N,N
SYNTH-0165,15/03/2025,PRESTAMO,CLI-264,29800,EUR,Peru,S,S
SYNTH-0645,05/04/2025,CUENTA,CLI-744,12527,USD,Brasil,N,S
SYNTH-0837,20-06-2025,tarjeta,CLI-936,280507,Eur,  Argentina,N,N
SYNTH-0357,22/11/2025,TARJETA,CLI-456,15033,EUR,Mexico,N,N
SYNTH-0827,2025-06-10,seguro,CLI-926,144819478,GBP,  Argentina,S,S
SYNTH-0243,05/04/2025,PRESTAMO,CLI-342,34952,USD,Uruguay,N,N
SYNTH-0608,18/07/2025,SERVICIO,CLI-707,975978748,ARS,Brasil,S,N
SYNTH-0599,18/07/2025,CUENTA,CLI-698,253439,USD,Paraguay,S,N
SYNTH-0065,01/01/2025,CUENTA,CLI-164,675869243,EUR,Brasil,S,S
SYNTH-0781,20-06-2025, Servicio,CLI-880,149218,ars,brasil,S,N
SYNTH-0581,10/09/2025,SEGURO,CLI-680,445357,USD,Uruguay,S,N
SYNTH-0222,18/07/2025,TARJETA,CLI-321,24179,ARS,Argentina,N,N
SYNTH-0385,05/04/2025,SERVICIO,CLI-484,24930,EUR,Argentina,N,N
SYNTH-0564,18/07/2025,TARJETA,CLI-663,46562,USD,Brasil,S,S
SYNTH-0973,2025-01-15,  CUENTA ,CLI-1072,463959,usd , CHILE ,N,S
SYNTH-0987,2025-06-10,PRESTAMO  ,CLI-1086,142154, USD ,colombia  ,N,N
SYNTH-0733,2025-09-05,tarjeta,CLI-832,-1, USD ,colombia  ,N,N
SYNTH-0924,2025-01-15,seguro,CLI-1023,26398, USD ,  uruguay,S,S
SYNTH-0093,28/06/2025,PRESTAMO,CLI-192,13686,USD,Brasil,S,S
SYNTH-0668,01/01/2025,CUENTA,CLI-767,983641778,EUR,Peru,S,N
SYNTH-0649,05/04/2025,PRESTAMO,CLI-748,596692050,USD,Colombia,N,N
SYNTH-0478,28/06/2025,SERVICIO,CLI-577,117789744,USD,Uruguay,N,N
SYNTH-0938,32/13/2025,PRESTAMO  ,CLI-1037,493019691,ars,colombia  ,N,N
SYNTH-0727,2025-09-05,  CUENTA ,CLI-826,145452, USD ,  Argentina,N,N
SYNTH-0270,15/03/2025,TARJETA,CLI-369,915197760,EUR,Argentina,N,N
SYNTH-0950,05-12-2025,  CUENTA ,CLI-1049,37434,Eur,  Argentina,N,N
SYNTH-0830,10-09-2025,tarjeta,CLI-929,418688, USD ,colombia  ,S,N
SYNTH-0158,10/09/2025,SERVICIO,CLI-257,834321759,USD,Paraguay,N,N
SYNTH-0173,22/11/2025,TARJETA,CLI-272,542094176,ARS,Mexico,S,S
SYNTH-0699,22/11/2025,CUENTA,CLI-798,662285621,EUR,Brasil,N,S
SYNTH-0712,2025-06-10,tarjeta,CLI-811,34978,ars,  Argentina,S,N
SYNTH-0802,05-12-2025,PRESTAMO  ,CLI-901,0,ars, CHILE ,S,N
SYNTH-0404,01/01/2025,PRESTAMO,CLI-503,743566176,ARS,Uruguay,S,S
SYNTH-0532,22/11/2025,TARJETA,CLI-631,146231,ARS,Colombia,S,N
SYNTH-0016,28/06/2025,CUENTA,CLI-115,27375,USD,Mexico,N,S
SYNTH-0107,30/12/2025,PRESTAMO,CLI-206,198250,ARS,Argentina,N,S
SYNTH-0096,05/04/2025,SEGURO,CLI-195,5015,USD,Uruguay,N,N
SYNTH-0971,10-09-2025, Servicio,CLI-1070,123315,GBP,colombia  ,N,S
SYNTH-0732,20-06-2025,tarjeta,CLI-831,1000000000,Eur,colombia  ,N,S
SYNTH-0703,2025-03-20,,CLI-802,301201051,ars, CHILE ,N,S
SYNTH-0083,05/04/2025,PRESTAMO,CLI-182,138287,USD,Paraguay,N,S
SYNTH-0239,22/11/2025,PRESTAMO,CLI-338,184293,ARS,Uruguay,N,S
SYNTH-0784,15-03-2025,PRESTAMO  ,CLI-883,23976,Eur,  uruguay,S,N
SYNTH-0993,5 marzo 2026,SEGURO,CLI-1092,215539924,ARS,Chile,N,S
SYNTH-0153,30/12/2025,SERVICIO,CLI-252,638395381,EUR,Uruguay,S,S
SYNTH-0533,01/01/2025,PRESTAMO,CLI-632,223570,EUR,Peru,S,N
SYNTH-0743,2025-01-15,seguro,CLI-842,363275, ARS,brasil,N,N
SYNTH-0876,32/13/2025,tarjeta,CLI-975,454534, USD ,MEXICO,S,S
SYNTH-0741,32/13/2025,seguro,CLI-840,377182, USD ,brasil,N,N
SYNTH-0262,10/09/2025,SERVICIO,CLI-361,227602,EUR,Colombia,N,S
SYNTH-0310,28/06/2025,SEGURO,CLI-409,535014126,USD,Peru,S,N
SYNTH-0369,01/01/2025,CUENTA,CLI-468,928369339,EUR,Argentina,N,S
SYNTH-0697,22/11/2025,CUENTA,CLI-796,42819,USD,Brasil,S,N
SYNTH-0112,22/11/2025,PRESTAMO,CLI-211,36748,ARS,Argentina,S,N
SYNTH-0591,30/12/2025,TARJETA,CLI-690,89843,EUR,Colombia,N,S
SYNTH-0880,32/13/2025,  CUENTA ,CLI-979,38800, USD ,  uruguay,S,S
SYNTH-0246,01/01/2025,TARJETA,CLI-345,28810,EUR,Mexico,N,N
SYNTH-0316,01/01/2025,PRESTAMO,CLI-415,25771,ARS,Uruguay,N,S
SYNTH-0678,01/01/2025,SEGURO,CLI-777,360157,USD,Brasil,N,N
SYNTH-0359,30/12/2025,TARJETA,CLI-458,439230,EUR,Colombia,S,S
SYNTH-0914,20-06-2025,  CUENTA ,CLI-1013,367395, ARS,MEXICO,N,N
SYNTH-0238,10/09/2025,TARJETA,CLI-337,401999,ARS,Uruguay,S,N
SYNTH-0621,15/03/2025,PRESTAMO,CLI-720,241021966,ARS,Argentina,S,S
SYNTH-0454,22/11/2025,SERVICIO,CLI-553,16718,ARS,Peru,N,N
SYNTH-0150,10/09/2025,PRESTAMO,CLI-249,295994050,USD,Mexico,S,N
SYNTH-0282,05/04/2025,PRESTAMO,CLI-381,327048,USD,Mexico,S,S
SYNTH-0377,18/07/2025,PRESTAMO,CLI-476,48427,ARS,Brasil,S,N
SYNTH-0514,30/12/2025,TARJETA,CLI-613,280501,EUR,Paraguay,N,N
SYNTH-0015,10/09/2025,CUENTA,CLI-114,168247,ARS,Argentina,N,S
SYNTH-0674,15/03/2025,CUENTA,CLI-773,22251,USD,Uruguay,S,S
SYNTH-0723,32/13/2025, Servicio,CLI-822,10191,Eur,MEXICO,S,S
SYNTH-0237,05/04/2025,CUENTA,CLI-336,49998,EUR,Peru,S,N
SYNTH-0048,28/06/2025,PRESTAMO,CLI-147,364496058,USD,Mexico,S,N
SYNTH-0338,05/04/2025,SERVICIO,CLI-437,575346180,EUR,Brasil,N,S
SYNTH-0042,05/04/2025,SERVICIO,CLI-141,2047,ARS,Paraguay,S,S
SYNTH-0883,2025-06-10,tarjeta,CLI-982,394832,usd ,MEXICO,N,N
SYNTH-0782,32/13/2025,  CUENTA ,CLI-881,936523822, ARS,  Argentina,S,N
SYNTH-0543,18/07/2025,SEGURO,CLI-642,685743200,EUR,Brasil,N,N
SYNTH-0629,22/11/2025,SEGURO,CLI-728,277472,USD,Uruguay,S,S
SYNTH-0915,10-09-2025,tarjeta,CLI-1014,31423, USD , CHILE ,S,N
SYNTH-0890,2025-09-05,,CLI-989,98706, USD ,MEXICO,S,S
SYNTH-0186,30/12/2025,TARJETA,CLI-285,177558451,EUR,Brasil,N,N
SYNTH-0442,01/01/2025,TARJETA,CLI-541,175662,ARS,Colombia,S,S
SYNTH-0180,10/09/2025,SERVICIO,CLI-279,27269,USD,Colombia,S,N
SYNTH-0002,05/04/2025,SEGURO,CLI-101,310661766,EUR,Brasil,N,N
SYNTH-0766,2025-09-05,  CUENTA ,CLI-865,16383,ars, CHILE ,S,N
SYNTH-0594,15/03/2025,PRESTAMO,CLI-693,142563,USD,Mexico,S,N
SYNTH-0656,01/01/2025,PRESTAMO,CLI-755,93594,USD,Uruguay,N,N
SYNTH-0340,30/12/2025,SEGURO,CLI-439,15961,USD,Paraguay,S,N
SYNTH-0129,28/06/2025,SEGURO,CLI-228,246711,EUR,Chile,S,S
SYNTH-0194,10/09/2025,SEGURO,CLI-293,18460,USD,Peru,S,S
SYNTH-0773,20-06-2025,PRESTAMO  ,CLI-872,5343,Eur,MEXICO,N,S
SYNTH-0001,15/03/2025,PRESTAMO,CLI-100,57112,USD,Chile,N,S
SYNTH-0034,15/03/2025,SEGURO,CLI-133,638908427,USD,Paraguay,N,N
SYNTH-0518,30/12/2025,CUENTA,CLI-617,543639250,USD,Uruguay,S,S
SYNTH-0672,30/12/2025,CUENTA,CLI-771,471948,ARS,Paraguay,N,S
SYNTH-0844,2025-09-05, Servicio,CLI-943,332505,ars,  Argentina,S,S
SYNTH-0734,32/13/2025,PRESTAMO  ,CLI-833,564974937, USD ,  Argentina,N,S
SYNTH-0097,22/11/2025,CUENTA,CLI-196,320885,USD,Mexico,N,N
SYNTH-0738,2025-09-05,tarjeta,CLI-837,119597,,  uruguay,S,S
SYNTH-0327,28/06/2025,TARJETA,CLI-426,38625,USD,Uruguay,N,S
SYNTH-0273,28/06/2025,CUENTA,CLI-372,119078880,USD,Uruguay,N,N
SYNTH-0538,10/09/2025,SERVICIO,CLI-637,717613790,USD,Paraguay,S,N
SYNTH-0888,32/13/2025, Servicio,CLI-987,29364, USD ,colombia  ,S,N
SYNTH-0953,10-09-2025,  CUENTA ,CLI-1052,137054, ARS,colombia  ,S,S
SYNTH-0604,18/07/2025,CUENTA,CLI-703,21595,EUR,Colombia,N,N
SYNTH-0082,22/11/2025,CUENTA,CLI-181,264220,USD,Peru,S,N
SYNTH-0905,2025-09-05,tarjeta,CLI-1004,-500, ARS,  Argentina,S,N
SYNTH-0771,2025-06-10,  CUENTA ,CLI-870,14417, USD , CHILE ,S,S
SYNTH-0754,2025-06-10,tarjeta,CLI-853,176043, USD ,brasil,S,N
SYNTH-0691,15/03/2025,SERVICIO,CLI-790,465623,USD,Argentina,N,N
SYNTH-0673,28/06/2025,SERVICIO,CLI-772,8840,EUR,Mexico,N,N
SYNTH-0991,2 julio 2025,PRESTAMO,CLI-1090,478474004,EUR,Argentina,N,N
SYNTH-0870,2025-01-15, Servicio,CLI-969,99999999999,Eur,colombia  ,N,S
SYNTH-0497,30/12/2025,PRESTAMO,CLI-596,49085,ARS,Uruguay,S,N
SYNTH-0363,28/06/2025,TARJETA,CLI-462,81346,ARS,Chile,S,S
SYNTH-0325,28/06/2025,PRESTAMO,CLI-424,192730,EUR,Colombia,S,N
SYNTH-0481,01/01/2025,SEGURO,CLI-580,14402,ARS,Mexico,N,N
SYNTH-0159,10/09/2025,SEGURO,CLI-258,116419113,EUR,Paraguay,S,S
SYNTH-0587,10/09/2025,PRESTAMO,CLI-686,939045500,EUR,Chile,N,N
SYNTH-0912,15-03-2025,tarjeta,CLI-1011,-500,usd ,  Argentina,S,N
SYNTH-0157,10/09/2025,SEGURO,CLI-256,10269,EUR,Colombia,S,S
SYNTH-0550,28/06/2025,TARJETA,CLI-649,144586,ARS,Argentina,N,S
SYNTH-0353,05/04/2025,TARJETA,CLI-452,362704373,EUR,Colombia,S,S
SYNTH-0552,10/09/2025,SEGURO,CLI-651,280386021,ARS,Chile,N,S
SYNTH-0851,32/13/2025,  CUENTA ,CLI-950,11136, ARS,MEXICO,N,S
SYNTH-0449,18/07/2025,CUENTA,CLI-548,68572,USD,Peru,N,S
SYNTH-0264,22/11/2025,SERVICIO,CLI-363,18123,USD,Brasil,S,N
SYNTH-0388,15/03/2025,SERVICIO,CLI-487,804436633,ARS,Chile,S,S
SYNTH-0944,32/13/2025,  CUENTA ,CLI-1043,12490, ARS,  Argentina,S,S
SYNTH-0144,30/12/2025,SERVICIO,CLI-243,131255,EUR,Uruguay,S,N
SYNTH-0267,18/07/2025,SERVICIO,CLI-366,549971573,USD,Peru,N,S
SYNTH-0403,18/07/2025,SEGURO,CLI-502,515108971,USD,Mexico,N,S
SYNTH-0288,10/09/2025,SERVICIO,CLI-387,71945296,ARS,Chile,N,S
SYNTH-0055,18/07/2025,CUENTA,CLI-154,538645005,EUR,Peru,N,S
SYNTH-0707,20-06-2025,tarjeta,CLI-806,279836,Eur,MEXICO,N,N
SYNTH-0458,05/04/2025,SEGURO,CLI-557,304805,USD,Mexico,S,S
SYNTH-0714,2025-03-20,PRESTAMO  ,CLI-813,-1,ars, CHILE ,S,S
SYNTH-0589,05/04/2025,PRESTAMO,CLI-688,46370,EUR,Colombia,N,N
SYNTH-0132,15/03/2025,TARJETA,CLI-231,28507,ARS,Chile,N,S
SYNTH-0946,10-09-2025,PRESTAMO  ,CLI-1045,684955799,GBP,  uruguay,S,S
SYNTH-0395,10/09/2025,PRESTAMO,CLI-494,27561,ARS,Colombia,S,N
SYNTH-0045,15/03/2025,SERVICIO,CLI-144,34483,USD,Chile,S,N
SYNTH-0007,10/09/2025,TARJETA,CLI-106,325804965,EUR,Brasil,S,S
SYNTH-0507,18/07/2025,CUENTA,CLI-606,480407,USD,Brasil,N,S
SYNTH-0394,18/07/2025,SERVICIO,CLI-493,159118036,USD,Colombia,N,S
SYNTH-0927,05-12-2025,tarjeta,CLI-1026,284578922,usd ,colombia  ,S,S
SYNTH-0803,2025-03-20,seguro,CLI-902,22212, ARS,brasil,N,N
SYNTH-0286,10/09/2025,SERVICIO,CLI-385,687975639,EUR,Argentina,N,N
SYNTH-0597,10/09/2025,CUENTA,CLI-696,877956761,USD,Brasil,S,S
SYNTH-0170,22/11/2025,SERVICIO,CLI-269,307456,ARS,Colombia,N,N
SYNTH-0245,28/06/2025,PRESTAMO,CLI-344,273508074,ARS,Peru,N,S
SYNTH-0547,01/01/2025,TARJETA,CLI-646,274147,ARS,Chile,N,N
SYNTH-0768,2025-03-20,tarjeta,CLI-867,-500,usd ,colombia  ,S,N
SYNTH-0428,10/09/2025,SEGURO,CLI-527,40370,ARS,Peru,S,S
SYNTH-0561,10/09/2025,SERVICIO,CLI-660,480192054,ARS,Uruguay,S,N
SYNTH-0405,22/11/2025,SEGURO,CLI-504,29150,EUR,Chile,N,S
SYNTH-0528,18/07/2025,SERVICIO,CLI-627,269275727,EUR,Chile,S,N
SYNTH-0494,01/01/2025,CUENTA,CLI-593,4121,USD,Paraguay,N,N
SYNTH-0155,18/07/2025,SEGURO,CLI-254,50471,USD,Uruguay,N,S
SYNTH-0665,28/06/2025,PRESTAMO,CLI-764,932923380,EUR,Peru,S,S
SYNTH-0748,10-09-2025, Servicio,CLI-847,128059554,Eur,brasil,N,N
SYNTH-0809,15-03-2025,tarjeta,CLI-908,1590,ars,  uruguay,N,S
SYNTH-0935,05-12-2025,PRESTAMO  ,CLI-1034,95920400, ARS,colombia  ,N,S
SYNTH-0195,28/06/2025,SERVICIO,CLI-294,478485,ARS,Brasil,N,N
SYNTH-0846,20-06-2025,PRESTAMO  ,CLI-945,61481690, ARS,,S,N
SYNTH-0568,28/06/2025,CUENTA,CLI-667,298696,USD,Argentina,N,S
SYNTH-0503,05/04/2025,TARJETA,CLI-602,118852,USD,Chile,S,N
SYNTH-0225,01/01/2025,SERVICIO,CLI-324,28858,EUR,Mexico,N,S
SYNTH-0970,05-12-2025,  CUENTA ,CLI-1069,465046780, ARS,brasil,N,S
SYNTH-0817,05-12-2025,tarjeta,CLI-916,15782,ars,MEXICO,N,S
SYNTH-0951,2025-03-20, Servicio,,421691, ARS,colombia  ,S,S
