id_solicitud,fecha_solicitud,tipo_producto,id_cliente,monto_o_limite,moneda,pais,flag_prioritario,flag_digital
SYNTH-5348,2025-06-10, Servicio,CLI-5447,996503567,Eur,brasil,S,N
SYNTH-8913,"Mar 15, 2025",SERVICIO,CLI-9012,29318045,ARS,col,N,S
SYNTH-8568,22/11/2025,plastico,CLI-8667,20336,ARS,Colombia,N,S
SYNTH-3150,10/09/2025,CUENTA,CLI-3249,989051878,USD,Chile,N,N
SYNTH-3190,05/04/2025,TARJETA,CLI-3289,4537,ARS,Colombia,S,N
SYNTH-0979,05/04/2025,SERVICIO,CLI-1078,432293992,USD,Argentina,N,S
SYNTH-1970,28/06/2025,CUENTA,CLI-2069,30960,USD,Colombia,S,S
SYNTH-1606,15/03/2025,CUENTA,CLI-1705,850466219,ARS,Colombia,S,S
SYNTH-9855,28/06/2025,tarjeta credito,CLI-9954,164200,divisa extranjera,Argentina,S,N
SYNTH-6966,2025-09-05,seguro,CLI-7065,290589, USD ,  Argentina,S,S
SYNTH-5585,05-12-2025,  CUENTA ,CLI-5684,41553,GBP,brasil,N,S
SYNTH-1938,05/04/2025,SERVICIO,CLI-2037,196518051,USD,Peru,N,S
SYNTH-7623,2025-09-05,,CLI-7722,4605,Eur,brasil,S,S
SYNTH-6960,2025-09-05,PRESTAMO  ,CLI-7059,64599,GBP,  Argentina,S,S
SYNTH-7779,2025-01-15,  CUENTA ,CLI-7878,99999999999,Eur,  uruguay,S,N
SYNTH-3479,22/11/2025,PRESTAMO,CLI-3578,18657,ARS,Peru,S,N
SYNTH-3024,01/01/2025,PRESTAMO,CLI-3123,36569,USD,Mexico,N,N
SYNTH-9355,30/12/2025,cta ahorro,CLI-9454,426618842,EUR,Chile,S,N
SYNTH-2681,15/03/2025,PRESTAMO,CLI-2780,419690426,ARS,Uruguay,S,N
SYNTH-1722,10/09/2025,SERVICIO,CLI-1821,25025,ARS,Colombia,S,S
SYNTH-8212,2025/03/15,serv,CLI-8311,6286370,USD,Uruguay,S,S
SYNTH-0918,15/03/2025,SEGURO,CLI-1017,242766217,USD,Brasil,S,S
SYNTH-2109,28/06/2025,PRESTAMO,CLI-2208,20450,ARS,Brasil,S,N
SYNTH-6594,2025-06-10,  CUENTA ,CLI-6693,238390185,usd ,MEXICO,N,N
SYNTH-0194,28/06/2025,CUENTA,CLI-293,965449257,USD,Brasil,N,N
SYNTH-0936,22/11/2025,TARJETA,CLI-1035,15348,USD,Colombia,S,S
SYNTH-4183,30/12/2025,TARJETA,CLI-4282,267520,ARS,Argentina,S,S
SYNTH-3859,05/04/2025,CUENTA,CLI-3958,384772,ARS,Uruguay,S,N
SYNTH-4689,05/04/2025,SEGURO,CLI-4788,49745,EUR,Colombia,S,N
SYNTH-8523,01/01/2025,SEGURO,CLI-8622,452109,dolares,Paraguay,S,N
SYNTH-2198,01/01/2025,SEGURO,CLI-2297,489758,EUR,Brasil,N,S
SYNTH-2704,18/07/2025,SERVICIO,CLI-2803,48087,USD,Uruguay,N,S
SYNTH-2327,30/12/2025,PRESTAMO,CLI-2426,26273,USD,Uruguay,S,S
SYNTH-5118,20-06-2025,  CUENTA ,CLI-5217,260367,usd ,  uruguay,S,N
SYNTH-0733,22/11/2025,PRESTAMO,CLI-832,11902,EUR,Mexico,S,S
SYNTH-3749,10/09/2025,PRESTAMO,CLI-3848,314715201,EUR,Uruguay,S,S
SYNTH-5738,2025-03-20,seguro,CLI-5837,11416, USD ,brasil,N,S
SYNTH-7890,32/13/2025,PRESTAMO  ,CLI-7989,35708, USD ,MEXICO,S,S
SYNTH-1632,22/11/2025,SERVICIO,CLI-1731,14385,ARS,Paraguay,S,N
SYNTH-8343,15/03/2025,CUENTA,CLI-8442,185263,USD,uy,N,S
SYNTH-9858,marzo 2025,prestamo personal,CLI-9957,828390605,USD,Peru,S,N
SYNTH-1515,10/09/2025,SEGURO,CLI-1614,29427,EUR,Peru,N,N
SYNTH-9503,28/06/2025,serv,CLI-9602,11008544,EUR,Mexico,N,N
SYNTH-0120,05/04/2025,SERVICIO,CLI-219,883563851,USD,Brasil,S,N
SYNTH-0098,10/09/2025,TARJETA,CLI-197,15182845,USD,Brasil,S,S
SYNTH-9266,15.03.2025,SEGURO,CLI-9365,47558,EUR,Argentina,S,S
SYNTH-4155,01/01/2025,SERVICIO,CLI-4254,29861,USD,Colombia,N,N
SYNTH-4231,05/04/2025,PRESTAMO,CLI-4330,395922748,ARS,Peru,S,S
SYNTH-5475,15-03-2025,seguro,CLI-5574,349254,GBP,brasil,N,N
SYNTH-4980,01/01/2025,CUENTA,CLI-5079,281850,USD,Paraguay,S,S
SYNTH-0251,10/09/2025,SEGURO,CLI-350,642509210,USD,Colombia,N,S
SYNTH-7359,15-03-2025, Servicio,CLI-7458,87548,usd ,  Argentina,S,S
SYNTH-8601,marzo 2025,CUENTA,CLI-8700,13681170,EUR,Peru,N,S
SYNTH-5126,2025-01-15,tarjeta,CLI-5225,269332,,  Argentina,N,S
SYNTH-5419,15-03-2025, Servicio,CLI-5518,616734980,Eur,  Argentina,S,N
SYNTH-4887,15/03/2025,SEGURO,CLI-4986,123781,ARS,Mexico,S,S
SYNTH-4343,22/11/2025,PRESTAMO,CLI-4442,566587499,USD,Peru,S,N
SYNTH-0880,10/09/2025,SERVICIO,CLI-979,157860354,USD,Paraguay,S,S
SYNTH-3743,28/06/2025,PRESTAMO,CLI-3842,249319,ARS,Chile,N,N
SYNTH-4445,22/11/2025,PRESTAMO,CLI-4544,22208,USD,Uruguay,N,S
SYNTH-6171,20-06-2025,PRESTAMO  ,CLI-6270,276481,GBP,  uruguay,N,N
SYNTH-6292,2025-03-20,seguro,CLI-6391,953488816,usd ,,S,S
SYNTH-5061,2025-01-15,PRESTAMO  ,CLI-5160,31722,Eur,,N,S
SYNTH-9886,15 de marzo del 2025,SERVICIO,CLI-9985,447575920,ARS,Mexico,N,N
SYNTH-6876,10-09-2025,tarjeta,CLI-6975,1000000000, USD ,MEXICO,N,S
SYNTH-4087,15/03/2025,CUENTA,CLI-4186,212858,USD,Peru,S,N
SYNTH-9613,15/03/2025,cta ahorro,CLI-9712,48762,pesos,Colombia,S,N
SYNTH-9917,primer trimestre,SERVICIO,CLI-10016,46122,USD,Brasil,N,S
SYNTH-2621,05/04/2025,SEGURO,CLI-2720,39004,ARS,Paraguay,N,S
SYNTH-7709,2025-01-15, Servicio,CLI-7808,10105, ARS,MEXICO,N,S
SYNTH-9310,22/11/2025,CUENTA,CLI-9409,28894,dolares,Mexico,N,S
SYNTH-0667,22/11/2025,SERVICIO,CLI-766,746805498,EUR,Mexico,N,S
SYNTH-0514,15/03/2025,SEGURO,CLI-613,891453174,EUR,Uruguay,N,N
SYNTH-3123,28/06/2025,PRESTAMO,CLI-3222,5986,ARS,Colombia,N,N
SYNTH-1613,01/01/2025,CUENTA,CLI-1712,358355,EUR,Brasil,N,N
SYNTH-0407,05/04/2025,SERVICIO,CLI-506,220466,USD,Mexico,S,S
SYNTH-4581,01/01/2025,PRESTAMO,CLI-4680,522716895,USD,Peru,N,S
SYNTH-8173,18/07/2025,SEGURO,CLI-8272,48310,pesos,Uruguay,N,N
SYNTH-5868,20-06-2025,  CUENTA ,CLI-5967,734785233, USD ,brasil,S,S
SYNTH-4347,10/09/2025,PRESTAMO,CLI-4446,471706,ARS,Chile,S,S
SYNTH-5984,20-06-2025,PRESTAMO  ,CLI-6083,1000000000,usd ,brasil,S,N
SYNTH-8236,30/12/2025,cta ahorro,CLI-8335,35938,EUR,Peru,S,S
SYNTH-5998,2025-03-20,seguro,CLI-6097,3916,ars,  uruguay,S,N
SYNTH-2634,18/07/2025,SERVICIO,CLI-2733,821756921,USD,Argentina,N,N
SYNTH-6674,32/13/2025,PRESTAMO  ,CLI-6773,75434,usd ,  uruguay,S,S
SYNTH-5775,20-06-2025,seguro,CLI-5874,22540,GBP,brasil,N,S
SYNTH-5927,2025-03-20, Servicio,CLI-6026,135187,GBP,  Argentina,S,N
SYNTH-2549,05/04/2025,CUENTA,CLI-2648,950478298,ARS,Uruguay,N,N
SYNTH-6296,2025-06-10,tarjeta,,1381,Eur,brasil,S,S
SYNTH-8819,15/03/2025,SERVICIO,CLI-8918,6785,dolares,Paraguay,S,S
SYNTH-9458,"Mar 15, 2025",CUENTA,CLI-9557,10504,divisa extranjera,Peru,N,N
SYNTH-7618,2025-03-20,  CUENTA ,CLI-7717,20130, ARS, CHILE ,S,S
SYNTH-5020,10-09-2025,seguro,CLI-5119,475073,Eur, CHILE ,N,S
SYNTH-9084,30/12/2025,tarj,CLI-9183,769781619,divisa extranjera,Colombia,S,N
SYNTH-2446,01/01/2025,CUENTA,CLI-2545,337595,ARS,Mexico,N,N
SYNTH-9456,05/04/2025,PRESTAMO,CLI-9555,515794454,euros,Peru,N,N
SYNTH-5931,2025-03-20,seguro,CLI-6030,75860,ars,,N,S
SYNTH-8693,2025/03/15,cta,CLI-8792,1737,ARS,Uruguay,S,S
SYNTH-2202,01/01/2025,SERVICIO,CLI-2301,43641,ARS,Chile,N,S
SYNTH-6133,2025-09-05,seguro,CLI-6232,12036, USD ,MEXICO,S,N
SYNTH-4029,18/07/2025,PRESTAMO,CLI-4128,319718075,ARS,Chile,N,S
SYNTH-6931,20-06-2025,PRESTAMO  ,CLI-7030,5803,GBP,  uruguay,N,S
SYNTH-8329,15/03/2025,CUENTA,CLI-8428,566585334,USD,bra,S,S
SYNTH-6381,2025-09-05, Servicio,,72616, USD ,  uruguay,N,N
SYNTH-9196,05/04/2025,SEGURO,CLI-9295,214187669,EUR,estados unidos mexicanos,N,S
SYNTH-1706,10/09/2025,SERVICIO,CLI-1805,591749693,USD,Paraguay,S,N
SYNTH-7675,20-06-2025,tarjeta,CLI-7774,310517,ars,brasil,S,S
SYNTH-0156,22/11/2025,PRESTAMO,CLI-255,69718,USD,Brasil,S,N
SYNTH-3817,22/11/2025,SERVICIO,CLI-3916,634953696,USD,Mexico,N,N
SYNTH-3043,30/12/2025,CUENTA,CLI-3142,28386,EUR,Brasil,N,N
SYNTH-8429,10/09/2025,plastico,CLI-8528,18176,ARS,cl,S,S
SYNTH-1693,18/07/2025,SERVICIO,CLI-1792,484098,ARS,Paraguay,S,N
SYNTH-4674,10/09/2025,SEGURO,CLI-4773,484571,EUR,Colombia,S,N
SYNTH-2857,15/03/2025,PRESTAMO,CLI-2956,33350,ARS,Mexico,S,S
SYNTH-9878,primer trimestre,tarj,CLI-9977,485711,EUR,Chile,S,S
SYNTH-1812,18/07/2025,SERVICIO,CLI-1911,921892442,ARS,Peru,N,N
SYNTH-6795,2025-01-15,seguro,CLI-6894,99999999999, ARS,colombia  ,S,S
SYNTH-1156,18/07/2025,PRESTAMO,CLI-1255,889757793,USD,Uruguay,S,S
SYNTH-1826,28/06/2025,TARJETA,CLI-1925,162478,ARS,Argentina,N,S
SYNTH-1931,05/04/2025,PRESTAMO,CLI-2030,336100,ARS,Peru,S,N
SYNTH-3763,22/11/2025,CUENTA,CLI-3862,21568,ARS,Colombia,N,S
SYNTH-1452,15/03/2025,PRESTAMO,CLI-1551,209720,USD,Chile,S,S
SYNTH-2332,05/04/2025,PRESTAMO,CLI-2431,662722387,EUR,Chile,N,N
SYNTH-5477,2025-09-05,PRESTAMO  ,CLI-5576,181667,usd , CHILE ,N,S
SYNTH-3133,05/04/2025,SEGURO,CLI-3232,906231292,ARS,Colombia,N,N
SYNTH-8294,01/01/2025,prestamo personal,CLI-8393,47909,dolar,Colombia,N,N
SYNTH-2276,10/09/2025,SERVICIO,CLI-2375,27757,EUR,Brasil,N,N
SYNTH-5781,10-09-2025, Servicio,CLI-5880,99999999999, ARS, CHILE ,N,S
SYNTH-2168,28/06/2025,SEGURO,CLI-2267,39134,EUR,Mexico,N,N
SYNTH-5612,20-06-2025, Servicio,CLI-5711,40119,, CHILE ,S,N
SYNTH-7474,05-12-2025,  CUENTA ,CLI-7573,49956, ARS,brasil,S,N
SYNTH-4783,30/12/2025,SERVICIO,CLI-4882,4899166,ARS,Peru,S,S
SYNTH-6817,05-12-2025,tarjeta,,24211,ars,MEXICO,N,N
SYNTH-4063,28/06/2025,SERVICIO,CLI-4162,5967,EUR,Brasil,N,S
SYNTH-0027,01/01/2025,PRESTAMO,CLI-126,461079,USD,Paraguay,N,S
SYNTH-4294,22/11/2025,TARJETA,CLI-4393,267283990,EUR,Colombia,N,N
SYNTH-9941,"Mar 15, 2025",CUENTA,CLI-10040,18333,ARS,bra,S,N
SYNTH-7763,2025-01-15,seguro,CLI-7862,231623,usd ,  uruguay,N,S
SYNTH-0879,22/11/2025,SEGURO,CLI-978,123386,EUR,Colombia,S,N
SYNTH-8072,01/01/2025,serv,CLI-8171,312917,ARS,republica argentina,S,N
SYNTH-0913,15/03/2025,SERVICIO,CLI-1012,38296,EUR,Colombia,S,S
SYNTH-7541,32/13/2025,tarjeta,CLI-7640,450834136,ars,colombia  ,S,S
SYNTH-5877,32/13/2025,PRESTAMO  ,CLI-5976,245118,ars, CHILE ,N,N
SYNTH-1647,10/09/2025,SERVICIO,CLI-1746,128455303,USD,Peru,S,N
SYNTH-8974,01/01/2025,CUENTA,CLI-9073,469836,dolares,Mexico,S,N
SYNTH-4675,22/11/2025,SEGURO,CLI-4774,836261696,ARS,Paraguay,N,S
SYNTH-8897,"Mar 15, 2025",TARJETA,CLI-8996,776838826,USD,Mexico,S,N
SYNTH-7655,2025-09-05,tarjeta,CLI-7754,36701, USD ,  Argentina,S,N
SYNTH-1940,10/09/2025,TARJETA,CLI-2039,350205,USD,Chile,N,S
SYNTH-2002,01/01/2025,TARJETA,CLI-2101,18603438,USD,Paraguay,N,N
SYNTH-9834,15 de marzo del 2025,SEGURO,CLI-9933,499203317,USD,Argentina,N,N
SYNTH-6868,15-03-2025,seguro,CLI-6967,238284,GBP, CHILE ,S,N
SYNTH-5216,2025-01-15,seguro,CLI-5315,43739,usd ,MEXICO,S,N
SYNTH-5710,20-06-2025, Servicio,CLI-5809,158047258,GBP, CHILE ,N,N
SYNTH-3537,28/06/2025,TARJETA,CLI-3636,254821434,EUR,Argentina,N,N
SYNTH-6679,15-03-2025,tarjeta,CLI-6778,150305969, USD ,brasil,N,N
SYNTH-3408,01/01/2025,PRESTAMO,CLI-3507,46327,USD,Paraguay,N,N
SYNTH-0596,05/04/2025,PRESTAMO,CLI-695,26781,USD,Uruguay,N,N
SYNTH-8382,05/04/2025,PRESTAMO,CLI-8481,775000442,dolar,Colombia,N,N
SYNTH-4583,10/09/2025,PRESTAMO,CLI-4682,37556,ARS,Peru,N,N
SYNTH-4898,05/04/2025,SEGURO,CLI-4997,71720,USD,Brasil,S,S
SYNTH-4915,15/03/2025,SERVICIO,CLI-5014,65360,USD,Argentina,S,N
SYNTH-3317,30/12/2025,PRESTAMO,CLI-3416,40068,EUR,Colombia,N,S
SYNTH-3569,05/04/2025,CUENTA,CLI-3668,142595,ARS,Chile,N,N
SYNTH-0432,15/03/2025,CUENTA,CLI-531,149099902,EUR,Chile,N,N
SYNTH-5918,15-03-2025,seguro,CLI-6017,69364, USD ,brasil,S,S
SYNTH-9636,15/03/2025,TARJETA,CLI-9735,555570034,pesos argentinos,cl,N,N
SYNTH-4010,10/09/2025,TARJETA,CLI-4109,357351,USD,Uruguay,S,N
SYNTH-0433,30/12/2025,SEGURO,CLI-532,434339,USD,Chile,S,N
SYNTH-8305,18/07/2025,SERVICIO,CLI-8404,40755,ARS,mx,S,S
SYNTH-1582,10/09/2025,SEGURO,CLI-1681,708445878,USD,Peru,N,N
SYNTH-4271,05/04/2025,TARJETA,CLI-4370,499383,EUR,Argentina,N,S
SYNTH-4045,15/03/2025,CUENTA,CLI-4144,732461372,EUR,Chile,S,S
SYNTH-5821,05-12-2025,  CUENTA ,CLI-5920,312935157,GBP,  uruguay,N,N
SYNTH-8992,primer trimestre,SEGURO,CLI-9091,36490,euros,Chile,N,S
SYNTH-1680,30/12/2025,TARJETA,CLI-1779,30604,ARS,Mexico,N,N
SYNTH-5715,2025-03-20,tarjeta,CLI-5814,654799803, USD , CHILE ,N,S
SYNTH-8248,28/06/2025,cta ahorro,CLI-8347,61851,ARS,Uruguay,S,S
SYNTH-4908,15/03/2025,SERVICIO,CLI-5007,148030941,USD,Chile,N,N
SYNTH-7880,05-12-2025,  CUENTA ,,46156,Eur,  Argentina,N,S
SYNTH-8242,18/07/2025,CUENTA,CLI-8341,363126,dolares,Paraguay,S,N
SYNTH-9832,15.03.2025,PRESTAMO,CLI-9931,523879081,EUR,Paraguay,N,N
SYNTH-1609,22/11/2025,TARJETA,CLI-1708,203808277,ARS,Brasil,S,S
SYNTH-1753,01/01/2025,PRESTAMO,CLI-1852,27602,USD,Peru,S,N
SYNTH-4596,28/06/2025,PRESTAMO,CLI-4695,542934563,USD,Uruguay,N,N
SYNTH-0770,28/06/2025,CUENTA,CLI-869,45181,USD,Peru,S,S
SYNTH-1964,15/03/2025,TARJETA,CLI-2063,154273366,ARS,Mexico,S,S
SYNTH-7795,05-12-2025,tarjeta,CLI-7894,243756999,Eur,brasil,S,S
SYNTH-7492,32/13/2025,seguro,CLI-7591,462600,ars,  Argentina,N,S
SYNTH-6604,15-03-2025,  CUENTA ,CLI-6703,10357, ARS,  Argentina,S,S
SYNTH-1602,30/12/2025,SERVICIO,CLI-1701,93677,EUR,Brasil,N,S
SYNTH-8038,15.03.2025,PRESTAMO,CLI-8137,328902,dolares,Argentina,S,N
SYNTH-9305,10/09/2025,SERVICIO,CLI-9404,3913,USD,uy,S,N
SYNTH-9319,"Mar 15, 2025",prestamo personal,CLI-9418,67428964,EUR,Mexico,N,S
SYNTH-1015,01/01/2025,SERVICIO,CLI-1114,2089,EUR,Uruguay,N,S
SYNTH-5770,10-09-2025,,CLI-5869,372960, ARS,  Argentina,S,N
SYNTH-7396,2025-03-20, Servicio,CLI-7495,-1,usd ,  Argentina,N,N
SYNTH-4541,18/07/2025,CUENTA,CLI-4640,31563,USD,Brasil,S,S
SYNTH-1678,15/03/2025,CUENTA,CLI-1777,637689608,ARS,Peru,S,S
SYNTH-9353,30/12/2025,tarjeta credito,CLI-9452,264292,USD,estados unidos mexicanos,N,S
SYNTH-9594,01/01/2025,SERVICIO,CLI-9693,191269,dolar,Chile,N,N
SYNTH-1166,15/03/2025,TARJETA,CLI-1265,678504685,USD,Mexico,S,N
SYNTH-1091,28/06/2025,PRESTAMO,CLI-1190,251406,USD,Mexico,S,S
SYNTH-7399,2025-01-15,tarjeta,CLI-7498,467867151, USD , CHILE ,N,N
SYNTH-5552,20-06-2025,seguro,CLI-5651,12495,GBP,  uruguay,N,N
SYNTH-7475,15-03-2025,tarjeta,CLI-7574,45090, ARS,MEXICO,N,S
SYNTH-7130,10-09-2025,PRESTAMO  ,CLI-7229,498626989,Eur, CHILE ,S,S
SYNTH-9292,05/04/2025,SEGURO,CLI-9391,943114118,USD,mx,N,N
SYNTH-6173,2025-01-15,  CUENTA ,CLI-6272,469305,GBP,  Argentina,N,N
SYNTH-2717,15/03/2025,CUENTA,CLI-2816,425716,USD,Colombia,S,S
SYNTH-3625,30/12/2025,CUENTA,CLI-3724,25636,ARS,Uruguay,N,S
SYNTH-5308,10-09-2025,PRESTAMO  ,CLI-5407,673969413,usd ,,S,S
SYNTH-8029,"Mar 15, 2025",SEGURO,CLI-8128,276036386,USD,Mexico,N,S
SYNTH-2181,28/06/2025,SEGURO,CLI-2280,6318,ARS,Paraguay,N,S
SYNTH-3476,01/01/2025,TARJETA,CLI-3575,348393299,USD,Brasil,S,S
SYNTH-5089,2025-01-15,seguro,CLI-5188,820200855, USD ,  Argentina,S,S
SYNTH-6596,2025-01-15,,CLI-6695,350875,Eur,MEXICO,S,S
SYNTH-5133,2025-03-20, Servicio,CLI-5232,889745244,,MEXICO,S,N
SYNTH-2819,15/03/2025,SEGURO,CLI-2918,49180570,EUR,Paraguay,N,N
SYNTH-7033,15-03-2025,tarjeta,CLI-7132,-1,Eur,brasil,N,N
SYNTH-0642,22/11/2025,SEGURO,CLI-741,23199,ARS,Argentina,N,S
SYNTH-2923,15/03/2025,CUENTA,CLI-3022,286643,USD,Paraguay,N,S
SYNTH-4599,18/07/2025,PRESTAMO,CLI-4698,40069,USD,Brasil,N,N
SYNTH-8408,22/11/2025,prestamo personal,CLI-8507,44123,pesos,Brasil,S,N
SYNTH-1996,01/01/2025,CUENTA,CLI-2095,15998,USD,Colombia,N,N
SYNTH-0791,22/11/2025,SEGURO,CLI-890,712881204,USD,Colombia,N,N
SYNTH-5530,32/13/2025,  CUENTA ,CLI-5629,272452,usd ,  Argentina,N,S
SYNTH-3942,22/11/2025,TARJETA,CLI-4041,409137,USD,Mexico,N,S
SYNTH-4899,01/01/2025,SERVICIO,CLI-4998,77574,EUR,Colombia,S,S
SYNTH-4356,18/07/2025,PRESTAMO,CLI-4455,426073,EUR,Brasil,N,N
SYNTH-8829,01/01/2025,tarjeta credito,CLI-8928,110915567,EUR,Chile,S,N
SYNTH-3249,15/03/2025,SERVICIO,CLI-3348,238714,USD,Brasil,S,S
SYNTH-2671,30/12/2025,SEGURO,CLI-2770,56527,USD,Chile,N,S
SYNTH-8526,18/07/2025,TARJETA,CLI-8625,811662363,moneda local,Paraguay,N,N
SYNTH-9476,05/04/2025,tarj,CLI-9575,985691162,EUR,Brasil,N,S
SYNTH-2580,01/01/2025,CUENTA,CLI-2679,28516,USD,Peru,S,N
SYNTH-2155,15/03/2025,CUENTA,CLI-2254,1998,EUR,Argentina,N,S
SYNTH-4141,30/12/2025,SERVICIO,CLI-4240,30194,ARS,Chile,S,S
SYNTH-8008,01/01/2025,CUENTA,CLI-8107,476776,dolar,Brasil,N,N
SYNTH-5285,10-09-2025,seguro,CLI-5384,84882,GBP,colombia  ,S,S
SYNTH-4904,05/04/2025,SERVICIO,CLI-5003,7939,USD,Peru,S,S
SYNTH-4375,15/03/2025,CUENTA,CLI-4474,158554,USD,Colombia,S,S
SYNTH-5108,2025-01-15, Servicio,CLI-5207,870376863,Eur,  Argentina,S,S
SYNTH-9535,primer trimestre,prestamo personal,CLI-9634,6840,ARS,Chile,N,S
SYNTH-8718,30/12/2025,cta,CLI-8817,147952440,ARS,Argentina,N,N
SYNTH-0318,05/04/2025,CUENTA,CLI-417,102206,ARS,Brasil,S,N
SYNTH-9445,30/12/2025,TARJETA,CLI-9544,705030076,euros,Brasil,S,N
SYNTH-8717,05/04/2025,cta,CLI-8816,205872,ARS,Argentina,S,S
SYNTH-6149,05-12-2025,tarjeta,,8937,Eur,  Argentina,S,N
SYNTH-4498,10/09/2025,SEGURO,CLI-4597,17191,USD,Argentina,S,N
SYNTH-4920,28/06/2025,PRESTAMO,CLI-5019,390852098,USD,Colombia,S,N
SYNTH-1248,28/06/2025,TARJETA,CLI-1347,398789,EUR,Peru,N,S
SYNTH-9096,22/11/2025,PRESTAMO,CLI-9195,935945678,ARS,estados unidos mexicanos,N,S
SYNTH-0267,01/01/2025,SEGURO,CLI-366,37152,EUR,Mexico,N,S
SYNTH-5295,2025-09-05,  CUENTA ,,36249,usd ,MEXICO,S,N
SYNTH-2930,01/01/2025,CUENTA,CLI-3029,178368,ARS,Chile,S,S
SYNTH-0663,10/09/2025,SEGURO,CLI-762,995391008,EUR,Uruguay,S,S
SYNTH-2635,10/09/2025,PRESTAMO,CLI-2734,17766,EUR,Peru,N,N
SYNTH-2435,28/06/2025,SERVICIO,CLI-2534,483671,EUR,Uruguay,S,N
SYNTH-9323,"Mar 15, 2025",SERVICIO,CLI-9422,723656246,EUR,bra,N,N
SYNTH-0889,28/06/2025,TARJETA,CLI-988,383689,EUR,Peru,S,N
SYNTH-8921,05/04/2025,prestamo personal,CLI-9020,13417,EUR,Uruguay,S,N
SYNTH-8458,15/03/2025,plastico,CLI-8557,736138612,EUR,Brasil,N,S
SYNTH-9242,Q1 2025,SERVICIO,CLI-9341,572866666,USD,estados unidos mexicanos,S,S
SYNTH-1966,30/12/2025,SERVICIO,CLI-2065,329191,USD,Brasil,N,S
SYNTH-5596,10-09-2025,PRESTAMO  ,CLI-5695,209817, ARS,  uruguay,S,S
SYNTH-1763,22/11/2025,SERVICIO,CLI-1862,419968,USD,Colombia,N,N
SYNTH-6490,15-03-2025,tarjeta,CLI-6589,254655, ARS,,N,N
SYNTH-9808,"Mar 15, 2025",SEGURO,CLI-9907,34864,EUR,col,N,N
SYNTH-5518,10-09-2025,PRESTAMO  ,CLI-5617,238223821,GBP,colombia  ,N,S
SYNTH-7479,05-12-2025,PRESTAMO  ,CLI-7578,368795,GBP,colombia  ,S,S
SYNTH-7745,10-09-2025,PRESTAMO  ,CLI-7844,0,ars,MEXICO,N,N
SYNTH-5814,32/13/2025,seguro,CLI-5913,573376636, USD ,MEXICO,N,S
SYNTH-9556,01/01/2025,cta,CLI-9655,256162835,EUR,Brasil,S,N
SYNTH-0351,30/12/2025,PRESTAMO,CLI-450,130140084,USD,Colombia,N,N
SYNTH-7110,32/13/2025,tarjeta,CLI-7209,44253,ars,MEXICO,N,S
SYNTH-1122,28/06/2025,PRESTAMO,CLI-1221,803773910,EUR,Mexico,N,N
SYNTH-2890,05/04/2025,TARJETA,CLI-2989,90476,ARS,Brasil,N,N
SYNTH-6511,20-06-2025,tarjeta,CLI-6610,11659,,  uruguay,S,S
SYNTH-0940,18/07/2025,TARJETA,CLI-1039,661955037,ARS,Mexico,S,N
SYNTH-9352,marzo 2025,SEGURO,CLI-9451,193156,EUR,Peru,N,N
SYNTH-3853,18/07/2025,CUENTA,CLI-3952,272304,USD,Paraguay,S,S
SYNTH-9567,22/11/2025,tarj,CLI-9666,193522488,ARS,Paraguay,S,N
SYNTH-3079,18/07/2025,PRESTAMO,CLI-3178,173904,EUR,Brasil,N,S
SYNTH-1178,18/07/2025,SEGURO,CLI-1277,27210,ARS,Mexico,N,S
SYNTH-7533,05-12-2025,PRESTAMO  ,CLI-7632,464129438,GBP,  Argentina,S,N
SYNTH-0248,18/07/2025,TARJETA,CLI-347,17220,USD,Colombia,S,S
SYNTH-5771,10-09-2025,tarjeta,CLI-5870,161367348,GBP, CHILE ,S,N
SYNTH-8787,15/03/2025,cuenta corriente,CLI-8886,418548,moneda local,Colombia,S,N
SYNTH-6539,2025-06-10,tarjeta,CLI-6638,911600803,Eur,MEXICO,N,N
SYNTH-7054,05-12-2025, Servicio,CLI-7153,413656097,GBP,brasil,N,S
SYNTH-2631,28/06/2025,SERVICIO,CLI-2730,15086,EUR,Brasil,S,S
SYNTH-6531,15-03-2025,seguro,CLI-6630,342359076, ARS,  Argentina,N,N
SYNTH-7429,2025-01-15,seguro,CLI-7528,122967, ARS,colombia  ,S,S
SYNTH-0816,30/12/2025,CUENTA,CLI-915,15711,USD,Mexico,N,N
SYNTH-7239,2025-03-20,seguro,CLI-7338,42324,ars,brasil,N,N
SYNTH-3271,22/11/2025,SEGURO,CLI-3370,755977954,ARS,Argentina,N,S
SYNTH-5382,15-03-2025,  CUENTA ,CLI-5481,271680, USD ,colombia  ,S,N
SYNTH-7704,20-06-2025,tarjeta,CLI-7803,315819,Eur,colombia  ,N,S
SYNTH-3872,10/09/2025,TARJETA,CLI-3971,273932,USD,Colombia,N,N
SYNTH-2243,15/03/2025,TARJETA,CLI-2342,130477935,ARS,Uruguay,S,N
SYNTH-1766,10/09/2025,PRESTAMO,CLI-1865,132160616,EUR,Mexico,S,N
SYNTH-4143,22/11/2025,CUENTA,CLI-4242,62593,EUR,Paraguay,N,N
SYNTH-0346,01/01/2025,PRESTAMO,CLI-445,49370,ARS,Colombia,N,N
SYNTH-5557,2025-01-15,  CUENTA ,CLI-5656,196064, USD ,  Argentina,N,N
SYNTH-4482,15/03/2025,TARJETA,CLI-4581,28332,USD,Argentina,N,S
