id_solicitud,fecha_solicitud,tipo_producto,id_cliente,monto_o_limite,moneda,pais,flag_prioritario,flag_digital
SYNTH-0379,15/03/2025,PRESTAMO,CLI-478,39160,USD,Peru,N,S
SYNTH-0734,2025-01-15,PRESTAMO  ,CLI-833,740792922, ARS,brasil,S,N
SYNTH-0907,20-06-2025, Servicio,CLI-1006,43851,usd ,MEXICO,N,N
SYNTH-0997,18/07/2025,tarjeta gold,CLI-1096,313412,USD,Argentina,N,N
SYNTH-0477,10/09/2025,CUENTA,CLI-576,15262,USD,Colombia,S,N
SYNTH-0726,2025-01-15,,CLI-825,9535,usd ,  uruguay,N,S
SYNTH-0234,01/01/2025,CUENTA,CLI-333,14569,USD,Paraguay,S,N
SYNTH-0335,10/09/2025,SEGURO,CLI-434,291575911,EUR,Paraguay,S,S
SYNTH-0083,10/09/2025,TARJETA,CLI-182,446390,EUR,Chile,S,S
SYNTH-0371,15/03/2025,PRESTAMO,CLI-470,258147310,EUR,Paraguay,N,N
SYNTH-0862,05-12-2025,seguro,CLI-961,-1, ARS,MEXICO,S,N
SYNTH-0672,05-12-2025, Servicio,CLI-771,248097939, ARS,  Argentina,N,N
SYNTH-0680,2025-09-05,  CUENTA ,CLI-779,30559,ars,  uruguay,S,S
SYNTH-0029,22/11/2025,SEGURO,CLI-128,18570,ARS,Mexico,S,N
SYNTH-0176,15/03/2025,CUENTA,CLI-275,260087,ARS,Brasil,S,S
SYNTH-0332,18/07/2025,CUENTA,CLI-431,11487739,USD,Uruguay,S,S
SYNTH-0500,18/07/2025,PRESTAMO,CLI-599,94725,EUR,Peru,S,S
SYNTH-0769,2025-06-10, Servicio,CLI-868,888680839,usd ,  uruguay,N,N
SYNTH-0793,10-09-2025,PRESTAMO  ,CLI-892,926715714,usd ,colombia  ,N,S
SYNTH-0982,15/03/2025,PRESTAMO,CLI-1081,270066819,euros billete,Chile,S,S
SYNTH-0960,28/06/2025,TARJETA,CLI-1059,535493617,euros billete,Uruguay,S,N
SYNTH-0128,15/03/2025,CUENTA,CLI-227,460222242,ARS,Mexico,S,N
SYNTH-0830,2025-03-20, Servicio,CLI-929,49476,ars,brasil,S,N
SYNTH-0691,2025-03-20,seguro,CLI-790,939771822, USD ,MEXICO,S,N
SYNTH-0763,32/13/2025,seguro,CLI-862,1224,ars,MEXICO,S,N
SYNTH-0673,15-03-2025,tarjeta,CLI-772,754880498,Eur,brasil,N,N
SYNTH-0014,28/06/2025,PRESTAMO,CLI-113,98323,EUR,Brasil,S,S
SYNTH-0129,15/03/2025,SERVICIO,CLI-228,12068,EUR,Mexico,N,N
SYNTH-0837,32/13/2025, Servicio,CLI-936,588659675,usd ,MEXICO,S,S
SYNTH-0798,2025-06-10,  CUENTA ,CLI-897,179141067, ARS,  Argentina,N,S
SYNTH-0183,05/04/2025,SEGURO,CLI-282,873092621,EUR,Brasil,N,N
SYNTH-0383,28/06/2025,TARJETA,CLI-482,788750531,USD,Brasil,N,S
SYNTH-0484,22/11/2025,CUENTA,CLI-583,455110,EUR,Mexico,S,N
SYNTH-0190,01/01/2025,PRESTAMO,CLI-289,129440993,EUR,Peru,S,N
SYNTH-0609,18/07/2025,SEGURO,CLI-708,23986,ARS,Peru,S,S
SYNTH-0783,2025-06-10,  CUENTA ,CLI-882,157998,ars,MEXICO,S,N
SYNTH-0823,2025-01-15,PRESTAMO  ,CLI-922,-1, USD ,colombia  ,N,N
SYNTH-0367,15/03/2025,TARJETA,CLI-466,10998,EUR,Uruguay,N,S
SYNTH-0649,15/03/2025,SEGURO,CLI-748,12866,USD,Mexico,S,N
SYNTH-0913,2025-06-10,  CUENTA ,CLI-1012,436439, USD ,MEXICO,N,N
SYNTH-0786,2025-06-10,seguro,CLI-885,235840, USD ,  uruguay,S,S
SYNTH-0622,05/04/2025,PRESTAMO,CLI-721,590513132,EUR,Uruguay,S,N
SYNTH-0938,2025-09-05,PRESTAMO  ,CLI-1037,515275155,GBP,colombia  ,S,N
SYNTH-0468,10/09/2025,PRESTAMO,CLI-567,902117559,ARS,Chile,S,S
SYNTH-0651,32/13/2025,  CUENTA ,CLI-750,5773,usd , CHILE ,S,N
SYNTH-0611,15/03/2025,CUENTA,CLI-710,487715360,EUR,Argentina,N,S
SYNTH-0552,01/01/2025,TARJETA,CLI-651,421105,EUR,Brasil,S,N
SYNTH-0716,2025-09-05,,CLI-815,13194,ars, CHILE ,N,N
SYNTH-0456,28/06/2025,TARJETA,CLI-555,8512,EUR,Uruguay,N,S
SYNTH-0597,18/07/2025,TARJETA,CLI-696,6743,ARS,Brasil,S,N
SYNTH-0421,05/04/2025,SERVICIO,CLI-520,743316841,USD,Argentina,S,S
SYNTH-0645,01/01/2025,TARJETA,CLI-744,426422,ARS,Argentina,N,N
SYNTH-0124,05/04/2025,SERVICIO,CLI-223,1225,USD,Chile,N,N
SYNTH-0504,15/03/2025,SEGURO,CLI-603,68986476,ARS,Peru,S,S
SYNTH-0569,22/11/2025,SEGURO,CLI-668,473796,USD,Argentina,N,S
SYNTH-0580,01/01/2025,CUENTA,CLI-679,28147,USD,Argentina,S,S
SYNTH-0626,28/06/2025,SERVICIO,CLI-725,708794609,USD,Peru,N,S
SYNTH-0055,15/03/2025,CUENTA,CLI-154,473845,USD,Colombia,S,N
SYNTH-0160,10/09/2025,PRESTAMO,CLI-259,388348,ARS,Peru,S,S
SYNTH-0426,10/09/2025,TARJETA,CLI-525,47200,ARS,Chile,S,N
SYNTH-0288,22/11/2025,SERVICIO,CLI-387,11415,USD,Argentina,N,S
SYNTH-0599,30/12/2025,CUENTA,CLI-698,37419,EUR,Peru,S,S
SYNTH-0821,05-12-2025,tarjeta,CLI-920,11869, ARS,  Argentina,S,N
SYNTH-0273,05/04/2025,SEGURO,CLI-372,965530061,EUR,Argentina,S,N
SYNTH-0749,10-09-2025,PRESTAMO  ,CLI-848,570000413,usd ,  uruguay,S,S
SYNTH-0941,2025-03-20,PRESTAMO  ,CLI-1040,353401697,ars,  uruguay,S,N
SYNTH-0220,18/07/2025,SEGURO,CLI-319,373885,USD,Chile,N,S
SYNTH-0530,05/04/2025,TARJETA,CLI-629,46477,USD,Brasil,N,N
SYNTH-0864,32/13/2025,seguro,CLI-963,371084278,usd ,MEXICO,N,S
SYNTH-0355,01/01/2025,CUENTA,CLI-454,119686,ARS,Peru,S,S
SYNTH-0250,05/04/2025,PRESTAMO,CLI-349,15922,EUR,Uruguay,N,N
SYNTH-0810,2025-09-05,  CUENTA ,CLI-909,26082,ars,MEXICO,N,S
SYNTH-0043,10/09/2025,SEGURO,CLI-142,19072,USD,Uruguay,N,N
SYNTH-0717,2025-01-15,,CLI-816,23998,usd , CHILE ,N,N
SYNTH-0093,30/12/2025,SEGURO,CLI-192,26009,USD,Colombia,N,S
SYNTH-0658,05-12-2025,  CUENTA ,CLI-757,-500, USD ,  uruguay,S,N
SYNTH-0964,5 marzo 2026,SERVICIO,CLI-1063,25290,EUR,Paraguay,S,N
SYNTH-0245,10/09/2025,SERVICIO,CLI-344,33428,USD,Mexico,S,N
SYNTH-0757,05-12-2025,seguro,CLI-856,135118,GBP,brasil,S,S
SYNTH-0162,28/06/2025,SERVICIO,CLI-261,200025,EUR,Paraguay,S,S
SYNTH-0684,05-12-2025,seguro,CLI-783,13053, ARS,  uruguay,S,S
SYNTH-0089,30/12/2025,SEGURO,CLI-188,130271,ARS,Argentina,S,N
SYNTH-0146,28/06/2025,SERVICIO,CLI-245,104032,USD,Brasil,N,N
SYNTH-0992,05/04/2025,tarjeta gold,CLI-1091,20k,ARS,Mexico,N,S
SYNTH-0527,15/03/2025,CUENTA,CLI-626,24969,EUR,Uruguay,S,S
SYNTH-0465,28/06/2025,SEGURO,CLI-564,484837,EUR,Colombia,N,S
SYNTH-0439,18/07/2025,SERVICIO,CLI-538,30199,EUR,Paraguay,N,S
SYNTH-0443,30/12/2025,SEGURO,CLI-542,393836,EUR,Colombia,S,N
SYNTH-0646,30/12/2025,SERVICIO,CLI-745,30229,USD,Brasil,N,N
SYNTH-0251,15/03/2025,SEGURO,CLI-350,432442,USD,Peru,S,N
SYNTH-0715,32/13/2025, Servicio,CLI-814,250707527,Eur,colombia  ,N,S
SYNTH-0973,22/11/2025,TARJETA,CLI-1072,746224627,EUR,mexico df,S,S
SYNTH-0063,22/11/2025,TARJETA,CLI-162,692383470,USD,Peru,N,N
SYNTH-0833,05-12-2025, Servicio,CLI-932,792273604,GBP,  Argentina,S,N
SYNTH-0780,32/13/2025,PRESTAMO  ,CLI-879,243906, ARS,colombia  ,N,S
SYNTH-0244,15/03/2025,SEGURO,CLI-343,419705,ARS,Uruguay,N,S
SYNTH-0729,2025-06-10,seguro,CLI-828,0,ars, CHILE ,S,S
SYNTH-0105,01/01/2025,SERVICIO,CLI-204,5870,EUR,Colombia,N,S
SYNTH-0496,22/11/2025,PRESTAMO,CLI-595,164697,ARS,Colombia,N,N
SYNTH-0893,2025-01-15,tarjeta,CLI-992,909868707,ars, CHILE ,N,N
SYNTH-0015,15/03/2025,SEGURO,CLI-114,444189,EUR,Uruguay,S,S
SYNTH-0954,28/06/2025,TARJETA,CLI-1053,5187,dolar blue,Colombia,N,S
SYNTH-0667,05-12-2025,seguro,CLI-766,-500, USD ,brasil,N,S
SYNTH-0865,2025-09-05,seguro,CLI-964,977731885,Eur,colombia  ,S,N
SYNTH-0924,2025-03-20,  CUENTA ,CLI-1023,155463228, ARS,MEXICO,S,N
SYNTH-0226,28/06/2025,CUENTA,CLI-325,464468035,USD,Paraguay,S,S
SYNTH-0347,15/03/2025,SERVICIO,CLI-446,281817311,EUR,Chile,S,N
SYNTH-0079,05/04/2025,TARJETA,CLI-178,316464,ARS,Argentina,S,N
SYNTH-0991,2 julio 2025,PRESTAMO,CLI-1090,20k,EUR,Mexico,N,S
SYNTH-0337,15/03/2025,PRESTAMO,CLI-436,49862,EUR,Chile,N,S
SYNTH-0047,22/11/2025,SEGURO,CLI-146,409146666,EUR,Chile,S,S
SYNTH-0431,10/09/2025,SEGURO,CLI-530,645974556,ARS,Mexico,S,N
SYNTH-0314,01/01/2025,TARJETA,CLI-413,107483283,USD,Argentina,N,N
SYNTH-0815,32/13/2025,seguro,CLI-914,477428,ars,MEXICO,S,N
SYNTH-0536,15/03/2025,CUENTA,CLI-635,88513,EUR,Peru,S,N
SYNTH-0366,22/11/2025,CUENTA,CLI-465,148616,EUR,Argentina,N,N
SYNTH-0677,10-09-2025,tarjeta,CLI-776,319722,ars,  Argentina,S,N
SYNTH-0846,2025-09-05,tarjeta,CLI-945,427591566, USD ,brasil,S,S
SYNTH-0001,15/03/2025,SERVICIO,CLI-100,33932,ARS,Paraguay,N,N
SYNTH-0553,30/12/2025,SEGURO,CLI-652,355029317,USD,Paraguay,S,N
SYNTH-0090,15/03/2025,TARJETA,CLI-189,36046,EUR,Brasil,S,N
SYNTH-0010,22/11/2025,CUENTA,CLI-109,704490997,USD,Peru,N,S
SYNTH-0213,18/07/2025,SEGURO,CLI-312,20998,ARS,Peru,S,S
SYNTH-0333,28/06/2025,SERVICIO,CLI-432,722430144,ARS,Brasil,N,N
SYNTH-0309,18/07/2025,SEGURO,CLI-408,44033,ARS,Paraguay,N,S
SYNTH-0565,10/09/2025,TARJETA,CLI-664,388168,EUR,Mexico,N,N
SYNTH-0657,15-03-2025,seguro,CLI-756,31905,ars,brasil,N,S
SYNTH-0767,2025-01-15,tarjeta,CLI-866,128978, ARS,colombia  ,S,S
SYNTH-0805,10-09-2025,  CUENTA ,CLI-904,7461,Eur,  uruguay,S,N
SYNTH-0509,10/09/2025,TARJETA,CLI-608,22713,EUR,Peru,N,S
SYNTH-0582,01/01/2025,TARJETA,CLI-681,22172,USD,Paraguay,N,N
SYNTH-0625,22/11/2025,CUENTA,CLI-724,31694,USD,Argentina,S,S
SYNTH-0348,01/01/2025,SERVICIO,CLI-447,48289,EUR,Argentina,N,S
SYNTH-0707,2025-03-20,tarjeta,CLI-806,516744192,GBP,brasil,S,S
SYNTH-0437,01/01/2025,PRESTAMO,CLI-536,3004,ARS,Brasil,S,S
SYNTH-0826,2025-06-10, Servicio,CLI-925,13424,GBP,brasil,N,N
SYNTH-0681,2025-06-10,,CLI-780,545879912,Eur,MEXICO,S,S
SYNTH-0035,22/11/2025,SERVICIO,CLI-134,435555,ARS,Mexico,N,N
SYNTH-0562,22/11/2025,CUENTA,CLI-661,31735,ARS,Brasil,S,S
SYNTH-0589,28/06/2025,CUENTA,CLI-688,233526,EUR,Paraguay,S,N
SYNTH-0100,15/03/2025,TARJETA,CLI-199,43720,ARS,Mexico,S,N
SYNTH-0759,2025-01-15, Servicio,CLI-858,42318,,colombia  ,N,N
SYNTH-0168,15/03/2025,SERVICIO,CLI-267,59726330,ARS,Colombia,N,N
SYNTH-0193,28/06/2025,PRESTAMO,CLI-292,35769292,EUR,Chile,S,N
SYNTH-0175,22/11/2025,SEGURO,CLI-274,482482325,EUR,Brasil,N,N
SYNTH-0515,01/01/2025,TARJETA,CLI-614,876104781,USD,Paraguay,S,N
SYNTH-0579,15/03/2025,TARJETA,CLI-678,614838299,USD,Brasil,S,N
SYNTH-0306,15/03/2025,PRESTAMO,CLI-405,21317,EUR,Paraguay,S,S
SYNTH-0490,05/04/2025,PRESTAMO,CLI-589,657386733,USD,Mexico,N,S
SYNTH-0959,05/04/2025,PRESTAMO,CLI-1058,828577506,usd oficial,Paraguay,N,S
SYNTH-0247,30/12/2025,SEGURO,CLI-346,238605826,ARS,Peru,N,N
SYNTH-0687,2025-06-10,tarjeta,CLI-786,96840791,GBP,brasil,S,S
SYNTH-0670,2025-06-10, Servicio,CLI-769,95483, USD ,  uruguay,N,N
SYNTH-0929,05-12-2025,PRESTAMO  ,CLI-1028,944790258, ARS, CHILE ,S,N
SYNTH-0385,15/03/2025,TARJETA,CLI-484,176285,EUR,Colombia,N,N
SYNTH-0098,22/11/2025,TARJETA,CLI-197,759253828,EUR,Brasil,N,S
SYNTH-0436,15/03/2025,PRESTAMO,CLI-535,443701,EUR,Brasil,S,N
SYNTH-0949,2025-09-05,tarjeta,CLI-1048,35703,usd ,  uruguay,N,N
SYNTH-0021,18/07/2025,SEGURO,CLI-120,23047,EUR,Brasil,N,S
SYNTH-0888,2025-03-20,  CUENTA ,CLI-987,477380,usd ,  uruguay,N,S
SYNTH-0591,22/11/2025,SERVICIO,CLI-690,382482,EUR,Uruguay,N,S
SYNTH-0005,05/04/2025,PRESTAMO,CLI-104,428679594,EUR,Peru,S,N
SYNTH-0993,18/07/2025,tarjeta gold,CLI-1092,25282,USD,Paraguay,N,N
SYNTH-0727,32/13/2025,  CUENTA ,CLI-826,135818,ars, CHILE ,S,N
SYNTH-0126,05/04/2025,TARJETA,CLI-225,10790,EUR,Paraguay,S,S
SYNTH-0945,15-03-2025,tarjeta,CLI-1044,412782058,usd ,  uruguay,S,N
SYNTH-0906,2025-01-15,PRESTAMO  ,CLI-1005,31188,ars,  Argentina,N,S
SYNTH-0242,05/04/2025,SEGURO,CLI-341,18503,EUR,Paraguay,N,N
SYNTH-0460,18/07/2025,SEGURO,CLI-559,300953522,ARS,Uruguay,S,S
SYNTH-0508,05/04/2025,CUENTA,CLI-607,13195,ARS,Colombia,S,S
SYNTH-0685,2025-06-10,tarjeta,CLI-784,862213779, ARS,brasil,S,N
SYNTH-0803,2025-09-05,seguro,CLI-902,36715,Eur,  Argentina,S,S
SYNTH-0812,2025-03-20,PRESTAMO  ,CLI-911,460838,Eur, CHILE ,S,N
SYNTH-0053,05/04/2025,PRESTAMO,CLI-152,8038,USD,Mexico,N,S
SYNTH-0980,5 marzo 2026,SEGURO,CLI-1079,114883938,USD,rep argentina,N,S
SYNTH-0479,10/09/2025,TARJETA,CLI-578,242643,EUR,Peru,S,S
SYNTH-0088,01/01/2025,CUENTA,CLI-187,75930667,USD,Brasil,N,N
SYNTH-0573,15/03/2025,CUENTA,CLI-672,694325561,EUR,Mexico,N,S
SYNTH-0416,22/11/2025,CUENTA,CLI-515,71158764,USD,Colombia,N,S
SYNTH-0076,01/01/2025,SERVICIO,CLI-175,20617,USD,Uruguay,S,N
SYNTH-0708,2025-06-10, Servicio,CLI-807,135013,GBP, CHILE ,N,S
SYNTH-0011,22/11/2025,PRESTAMO,CLI-110,318052,USD,Argentina,N,N
SYNTH-0539,10/09/2025,CUENTA,CLI-638,452592,ARS,Peru,N,N
SYNTH-0258,15/03/2025,PRESTAMO,CLI-357,187011,EUR,Peru,S,N
SYNTH-0025,28/06/2025,SERVICIO,CLI-124,310887,USD,Peru,S,N
SYNTH-0016,05/04/2025,SEGURO,CLI-115,453455,EUR,Chile,S,N
SYNTH-0723,10-09-2025,tarjeta,CLI-822,41392,,colombia  ,N,S
SYNTH-0516,18/07/2025,SEGURO,CLI-615,231170,USD,Argentina,N,N
SYNTH-0289,15/03/2025,CUENTA,CLI-388,20002,USD,Chile,N,S
SYNTH-0145,18/07/2025,TARJETA,CLI-244,496564780,EUR,Chile,S,N
SYNTH-0742,2025-03-20,seguro,CLI-841,31112, USD ,  uruguay,S,N
SYNTH-0200,05/04/2025,SERVICIO,CLI-299,15268,ARS,Colombia,S,S
SYNTH-0412,05/04/2025,CUENTA,CLI-511,33500,EUR,Chile,S,S
SYNTH-0939,2025-06-10,  CUENTA ,CLI-1038,697585774,,brasil,S,S
SYNTH-0713,2025-01-15, Servicio,CLI-812,129599434,usd ,  Argentina,S,N
SYNTH-0448,10/09/2025,SEGURO,CLI-547,825364775,EUR,Brasil,N,S
SYNTH-0172,01/01/2025,CUENTA,CLI-271,4586,EUR,Uruguay,S,S
SYNTH-0408,30/12/2025,CUENTA,CLI-507,27854,USD,Brasil,S,S
SYNTH-0722,2025-06-10,  CUENTA ,CLI-821,707742300,Eur,brasil,S,N
SYNTH-0836,15-03-2025,seguro,CLI-935,264548,Eur,colombia  ,N,S
SYNTH-0748,2025-06-10,PRESTAMO  ,CLI-847,809396309,ars,  uruguay,S,S
SYNTH-0474,28/06/2025,SERVICIO,CLI-573,185658,EUR,Paraguay,S,S
SYNTH-0028,28/06/2025,SERVICIO,CLI-127,615037068,ARS,Brasil,N,S
SYNTH-0198,15/03/2025,PRESTAMO,CLI-297,5757,USD,Colombia,S,N
SYNTH-0612,10/09/2025,SEGURO,CLI-711,277892035,ARS,Chile,S,N
SYNTH-0507,01/01/2025,PRESTAMO,CLI-606,982359108,ARS,Colombia,N,N
SYNTH-0494,28/06/2025,PRESTAMO,CLI-593,373080750,EUR,Colombia,S,S
SYNTH-0256,05/04/2025,SERVICIO,CLI-355,227666,ARS,Uruguay,N,N
SYNTH-0909,05-12-2025,  CUENTA ,CLI-1008,40978,ars,  uruguay,S,S
SYNTH-0211,18/07/2025,SERVICIO,CLI-310,46609,EUR,Peru,S,N
SYNTH-0301,18/07/2025,CUENTA,CLI-400,129911394,ARS,Colombia,S,N
SYNTH-0946,2025-09-05,PRESTAMO  ,CLI-1045,17617,GBP,  uruguay,S,N
SYNTH-0322,15/03/2025,PRESTAMO,CLI-421,466385,EUR,Colombia,N,N
SYNTH-0936,2025-03-20,,CLI-1035,65513700, ARS,colombia  ,N,S
SYNTH-0590,28/06/2025,SEGURO,CLI-689,81292,EUR,Colombia,N,S
SYNTH-0796,15-03-2025,seguro,,72276,ars,  Argentina,S,N
SYNTH-0195,01/01/2025,TARJETA,CLI-294,161816,EUR,Paraguay,N,S
SYNTH-0077,28/06/2025,TARJETA,CLI-176,46415,EUR,Chile,N,N
SYNTH-0828,2025-01-15,tarjeta,CLI-927,761761630, ARS, CHILE ,S,N
SYNTH-0059,05/04/2025,CUENTA,CLI-158,189700,USD,Chile,N,S
SYNTH-0668,2025-03-20,tarjeta,CLI-767,146305190,ars,brasil,N,S
SYNTH-0072,05/04/2025,PRESTAMO,CLI-171,396323,ARS,Brasil,S,N
SYNTH-0694,10-09-2025,  CUENTA ,CLI-793,589698305,Eur,  Argentina,N,N
SYNTH-0682,05-12-2025,  CUENTA ,CLI-781,848836859,usd ,colombia  ,N,N
SYNTH-0007,28/06/2025,CUENTA,CLI-106,952720722,ARS,Paraguay,N,S
SYNTH-0216,30/12/2025,SEGURO,CLI-315,48259509,ARS,Paraguay,S,S
SYNTH-0777,20-06-2025,PRESTAMO  ,CLI-876,438081072, ARS,  Argentina,N,S
SYNTH-0471,30/12/2025,PRESTAMO,CLI-570,240545,ARS,Chile,N,S
SYNTH-0534,01/01/2025,PRESTAMO,CLI-633,303504,ARS,Mexico,S,S
SYNTH-0918,2025-03-20,tarjeta,CLI-1017,202628501,,  Argentina,N,S
SYNTH-0857,2025-06-10,PRESTAMO  ,CLI-956,19899,ars,  uruguay,S,N
SYNTH-0353,01/01/2025,CUENTA,CLI-452,60280,USD,Colombia,S,N
SYNTH-0855,2025-03-20,tarjeta,CLI-954,468640859,Eur,  uruguay,N,S
SYNTH-0394,05/04/2025,TARJETA,CLI-493,777452207,ARS,Mexico,N,S
SYNTH-0419,18/07/2025,SERVICIO,CLI-518,7656,EUR,Chile,N,N
SYNTH-0699,20-06-2025,tarjeta,CLI-798,769878032,usd ,colombia  ,N,S
SYNTH-0185,18/07/2025,TARJETA,CLI-284,100541,USD,Chile,N,N
SYNTH-0773,20-06-2025,  CUENTA ,CLI-872,162359,Eur,  uruguay,S,S
SYNTH-0048,28/06/2025,PRESTAMO,CLI-147,337043,ARS,Colombia,S,N
SYNTH-0624,10/09/2025,SEGURO,CLI-723,1012,ARS,Brasil,S,S
SYNTH-0610,05/04/2025,TARJETA,CLI-709,39248,EUR,Mexico,S,N
SYNTH-0052,05/04/2025,SERVICIO,CLI-151,166098970,EUR,Colombia,S,S
SYNTH-0922,2025-09-05, Servicio,CLI-1021,30308, ARS,  Argentina,N,S
SYNTH-0078,01/01/2025,SERVICIO,CLI-177,391510371,ARS,Peru,N,S
SYNTH-0187,18/07/2025,SERVICIO,CLI-286,476962,USD,Chile,S,S
SYNTH-0413,15/03/2025,TARJETA,CLI-512,5635,EUR,Argentina,N,N
SYNTH-0632,18/07/2025,CUENTA,CLI-731,797692095,EUR,Colombia,S,S
SYNTH-0885,32/13/2025,seguro,CLI-984,556630274,Eur,brasil,N,N
SYNTH-0171,22/11/2025,PRESTAMO,CLI-270,1517,EUR,Uruguay,N,S
SYNTH-0752,20-06-2025, Servicio,CLI-851,1000000000, ARS, CHILE ,N,S
SYNTH-0336,10/09/2025,TARJETA,CLI-435,691597448,EUR,Colombia,S,N
SYNTH-0228,05/04/2025,CUENTA,CLI-327,685863437,EUR,Uruguay,S,S
SYNTH-0308,30/12/2025,TARJETA,CLI-407,284219,USD,Paraguay,N,S
SYNTH-0607,30/12/2025,CUENTA,CLI-706,18688,EUR,Mexico,S,S
SYNTH-0298,28/06/2025,PRESTAMO,CLI-397,337334,USD,Mexico,N,N
SYNTH-0581,18/07/2025,SERVICIO,CLI-680,38191,USD,Mexico,S,N
SYNTH-0583,01/01/2025,SERVICIO,CLI-682,500869397,USD,Colombia,S,N
SYNTH-0618,15/03/2025,SEGURO,CLI-717,37404601,USD,Mexico,S,N
SYNTH-0418,18/07/2025,TARJETA,CLI-517,32625,USD,Peru,N,N
SYNTH-0438,22/11/2025,SERVICIO,CLI-537,376296,USD,Peru,S,S
SYNTH-0555,18/07/2025,SERVICIO,CLI-654,367044,ARS,Mexico,N,S
SYNTH-0457,01/01/2025,SEGURO,CLI-556,36164,ARS,Uruguay,N,S
SYNTH-0376,22/11/2025,TARJETA,CLI-475,127418958,EUR,Mexico,N,N
SYNTH-0410,18/07/2025,SEGURO,CLI-509,28476,EUR,Paraguay,N,S
SYNTH-0486,05/04/2025,CUENTA,CLI-585,8955,USD,Brasil,N,N
SYNTH-0068,01/01/2025,TARJETA,CLI-167,37060,USD,Uruguay,N,N
SYNTH-0166,01/01/2025,SERVICIO,CLI-265,312068614,ARS,Argentina,N,N
SYNTH-0603,18/07/2025,SERVICIO,CLI-702,271444,ARS,Paraguay,N,S
SYNTH-0724,10-09-2025,  CUENTA ,CLI-823,13011,ars,colombia  ,N,S
SYNTH-0753,2025-03-20,seguro,,148939, USD ,colombia  ,S,S
SYNTH-0186,10/09/2025,SERVICIO,CLI-285,36967,USD,Brasil,N,S
SYNTH-0466,05/04/2025,TARJETA,CLI-565,17497,EUR,Paraguay,N,N
SYNTH-0115,10/09/2025,SERVICIO,CLI-214,11870,USD,Chile,N,N
SYNTH-0196,22/11/2025,TARJETA,CLI-295,307278,USD,Uruguay,S,S
SYNTH-0428,28/06/2025,SEGURO,CLI-527,19762,USD,Colombia,S,N
SYNTH-0161,01/01/2025,SEGURO,CLI-260,234088,EUR,Chile,S,N
SYNTH-0354,01/01/2025,CUENTA,CLI-453,388331,EUR,Colombia,N,S
SYNTH-0061,01/01/2025,SEGURO,CLI-160,222580,USD,Brasil,N,S
SYNTH-0004,22/11/2025,SERVICIO,CLI-103,941607658,EUR,Mexico,S,N
SYNTH-0655,32/13/2025,PRESTAMO  ,CLI-754,905883726, ARS, CHILE ,S,N
SYNTH-0977,2 julio 2025,TARJETA,CLI-1076,233372,USD,Chile,S,S
SYNTH-0546,15/03/2025,SEGURO,CLI-645,44079,ARS,Chile,S,S
SYNTH-0270,30/12/2025,SERVICIO,CLI-369,88414,EUR,Paraguay,N,S
SYNTH-0276,01/01/2025,PRESTAMO,CLI-375,213642,USD,Uruguay,N,N
SYNTH-0751,2025-06-10, Servicio,CLI-850,-500, ARS,colombia  ,S,S
SYNTH-0775,20-06-2025, Servicio,CLI-874,33798,,  uruguay,S,S
SYNTH-0642,01/01/2025,TARJETA,CLI-741,20360,ARS,Argentina,N,S
SYNTH-0330,15/03/2025,SEGURO,CLI-429,100109,ARS,Colombia,N,N
SYNTH-0224,10/09/2025,SERVICIO,CLI-323,690202625,EUR,Paraguay,N,S
SYNTH-0928,05-12-2025,seguro,CLI-1027,724365737,ars,  Argentina,S,N
SYNTH-0409,28/06/2025,PRESTAMO,CLI-508,356493,ARS,Mexico,S,S
SYNTH-0058,10/09/2025,TARJETA,CLI-157,608849713,EUR,Chile,N,N
SYNTH-0219,01/01/2025,TARJETA,CLI-318,34386,ARS,Peru,S,S
SYNTH-0349,05/04/2025,CUENTA,CLI-448,112112226,USD,Uruguay,S,S
SYNTH-0398,28/06/2025,SERVICIO,CLI-497,410281,USD,Peru,N,N
SYNTH-0774,10-09-2025,seguro,CLI-873,199489, USD ,  uruguay,N,S
SYNTH-0092,05/04/2025,PRESTAMO,CLI-191,268099400,ARS,Peru,S,S
SYNTH-0290,22/11/2025,TARJETA,CLI-389,225949,ARS,Brasil,N,N
SYNTH-0593,05/04/2025,CUENTA,CLI-692,12126,EUR,Brasil,S,N
SYNTH-0731,32/13/2025, Servicio,CLI-830,385389, USD ,  Argentina,S,N
SYNTH-0881,05-12-2025,  CUENTA ,CLI-980,389334, USD ,colombia  ,S,S
SYNTH-0125,15/03/2025,CUENTA,CLI-224,468258,USD,Chile,S,S
SYNTH-0380,15/03/2025,PRESTAMO,CLI-479,97109,EUR,Paraguay,S,S
SYNTH-0695,2025-06-10,PRESTAMO  ,CLI-794,1000000000,ars, CHILE ,N,N
SYNTH-0686,32/13/2025,tarjeta,CLI-785,611854995,usd ,brasil,N,S
SYNTH-0523,22/11/2025,CUENTA,CLI-622,152290,ARS,Peru,S,N
SYNTH-0487,05/04/2025,SEGURO,CLI-586,48766,USD,Mexico,N,S
SYNTH-0442,15/03/2025,SERVICIO,CLI-541,7609,ARS,Uruguay,S,S
SYNTH-0331,01/01/2025,CUENTA,CLI-430,6967,EUR,Argentina,N,N
SYNTH-0550,28/06/2025,PRESTAMO,CLI-649,22143,USD,Peru,S,N
SYNTH-0659,15-03-2025,seguro,CLI-758,237126,,MEXICO,N,N
